parent_mol_id,seed_smiles,status,atom_a,atom_b,path_bonds,linker_length,target_ring,anchor_score_a,anchor_score_b,linker_probability,chemotype,generated_smiles,extracted_linker_smiles,known_linker_smiles,candidate_id,inchikey
JAK2_c385760536,N#CC1CN(C(=O)[C@H](NC(=O)c2c[nH]c3ncc(C4CC4)nc23)C2CC2)C1,rejected_known_linker,18.0,24.0,9.0,6.0,15.0,0.821771,0.67828,0.208598,thioether,N#CC1CN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3(CCCSCCC4CC42)CC3)C1,[11*]C(=O)N[C@H]([29*])C(=O)N1CC(C#N)C1;[17*]C1(CCCSCC[27*])CC1;[17*]C1(CCCSC[26*])CC1;[17*]C1(CCCS[25*])CC1;[17*]C1(CCC[24*])CC1;[17*]C1(CC[23*])CC1;[17*]C1(C[22*])CC1;[20*]CCCSCC[27*];[20*]CCCSC[26*];[20*]CCCS[25*];[20*]CCC[24*];[21*]CCSCC[27*];[21*]CCSC[26*];[21*]CCS[25*];[22*]CSCC[27*];[22*]CSC[26*];[23*]SCC[27*];[7*]C1CC1CCSCCCC1([17*])CC1;[7*]C1CC1CCSCCC[20*];[7*]C1CC1CCSCC[21*];[7*]C1CC1CCSC[22*];[7*]C1CC1CCS[23*];[7*]C1CC1CC[24*];[7*]C1CC1C[25*];[7*]C1CC1[26*];[7*]NC(=O)c1c[nH]c2ncc([20*])nc12;[7*]NC([11*])=O;[8*]C(=O)c1c[nH]c2ncc([20*])nc12;[8*][C@@H](C(=O)N1CC(C#N)C1)C1CC1[26*];[9*]N[C@H]([29*])C(=O)N1CC(C#N)C1;[9*]c1c[nH]c2ncc(C3([21*])CC3)nc12;[9*]c1c[nH]c2ncc([20*])nc12,[20*]CCC[24*];[23*]SCC[27*];[7*]NC([11*])=O,,
JAK2_c385760536,N#CC1CN(C(=O)[C@H](NC(=O)c2c[nH]c3ncc(C4CC4)nc23)C2CC2)C1,rejected_known_linker,18.0,24.0,9.0,6.0,15.0,0.821771,0.67828,0.208598,oxa_thio,N#CC1CN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3(CCOCSCC4CC42)CC3)C1,[11*]C(=O)N[C@H]([29*])C(=O)N1CC(C#N)C1;[17*]C1(CCOCSC[27*])CC1;[17*]C1(CCOCS[26*])CC1;[17*]C1(CCOC[25*])CC1;[17*]C1(CCO[24*])CC1;[17*]C1(CC[23*])CC1;[17*]C1(C[22*])CC1;[20*]CCOCSC[27*];[20*]CCOCS[26*];[20*]CCOC[25*];[20*]CCO[24*];[21*]COCSC[27*];[21*]COCS[26*];[21*]COC[25*];[22*]OCSC[27*];[22*]OCS[26*];[23*]CSC[27*];[7*]C1CC1CSCOCCC1([17*])CC1;[7*]C1CC1CSCOCC[20*];[7*]C1CC1CSCOC[21*];[7*]C1CC1CSCO[22*];[7*]C1CC1CSC[23*];[7*]C1CC1CS[24*];[7*]C1CC1C[25*];[7*]C1CC1[26*];[7*]NC(=O)c1c[nH]c2ncc([20*])nc12;[7*]NC([11*])=O;[8*]C(=O)c1c[nH]c2ncc([20*])nc12;[8*][C@@H](C(=O)N1CC(C#N)C1)C1CC1[26*];[9*]N[C@H]([29*])C(=O)N1CC(C#N)C1;[9*]c1c[nH]c2ncc(C3([21*])CC3)nc12;[9*]c1c[nH]c2ncc([20*])nc12,[7*]NC([11*])=O,,
JAK2_c385760536,N#CC1CN(C(=O)[C@H](NC(=O)c2c[nH]c3ncc(C4CC4)nc23)C2CC2)C1,rejected_known_linker,18.0,24.0,9.0,6.0,15.0,0.821771,0.67828,0.208598,aza_thio,N#CC1CN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3(CCNCSCC4CC42)CC3)C1,[11*]C(=O)N[C@H]([29*])C(=O)N1CC(C#N)C1;[17*]C1(CCNCSC[27*])CC1;[17*]C1(CCNCS[26*])CC1;[17*]C1(CCNC[25*])CC1;[17*]C1(CCN[24*])CC1;[17*]C1(CC[23*])CC1;[17*]C1(C[22*])CC1;[20*]CCNCSC[27*];[20*]CCNCS[26*];[20*]CCNC[25*];[20*]CCN[24*];[21*]CNCSC[27*];[21*]CNCS[26*];[21*]CNC[25*];[22*]NCSC[27*];[22*]NCS[26*];[23*]CSC[27*];[7*]C1CC1CSCNCCC1([17*])CC1;[7*]C1CC1CSCNCC[20*];[7*]C1CC1CSCNC[21*];[7*]C1CC1CSCN[22*];[7*]C1CC1CSC[23*];[7*]C1CC1CS[24*];[7*]C1CC1C[25*];[7*]C1CC1[26*];[7*]NC(=O)c1c[nH]c2ncc([20*])nc12;[7*]NC([11*])=O;[8*]C(=O)c1c[nH]c2ncc([20*])nc12;[8*][C@@H](C(=O)N1CC(C#N)C1)C1CC1[26*];[9*]N[C@H]([29*])C(=O)N1CC(C#N)C1;[9*]c1c[nH]c2ncc(C3([21*])CC3)nc12;[9*]c1c[nH]c2ncc([20*])nc12,[20*]CCNC[25*];[20*]CCN[24*];[21*]CNC[25*];[7*]NC([11*])=O,,
JAK2_c385760536,N#CC1CN(C(=O)[C@H](NC(=O)c2c[nH]c3ncc(C4CC4)nc23)C2CC2)C1,rejected_known_linker,18.0,24.0,9.0,6.0,15.0,0.821771,0.67828,0.208598,dithio,N#CC1CN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3(CCSCSCC4CC42)CC3)C1,[11*]C(=O)N[C@H]([29*])C(=O)N1CC(C#N)C1;[17*]C1(CCSCSC[27*])CC1;[17*]C1(CCSCS[26*])CC1;[17*]C1(CCSC[25*])CC1;[17*]C1(CCS[24*])CC1;[17*]C1(CC[23*])CC1;[17*]C1(C[22*])CC1;[20*]CCSCSC[27*];[20*]CCSCS[26*];[20*]CCSC[25*];[20*]CCS[24*];[21*]CSCSC[27*];[21*]CSCS[26*];[21*]CSC[25*];[22*]SCSC[27*];[22*]SCS[26*];[23*]CSC[27*];[7*]C1CC1CSCSCCC1([17*])CC1;[7*]C1CC1CSCSCC[20*];[7*]C1CC1CSCSC[21*];[7*]C1CC1CSCS[22*];[7*]C1CC1CSC[23*];[7*]C1CC1CS[24*];[7*]C1CC1C[25*];[7*]C1CC1[26*];[7*]NC(=O)c1c[nH]c2ncc([20*])nc12;[7*]NC([11*])=O;[8*]C(=O)c1c[nH]c2ncc([20*])nc12;[8*][C@@H](C(=O)N1CC(C#N)C1)C1CC1[26*];[9*]N[C@H]([29*])C(=O)N1CC(C#N)C1;[9*]c1c[nH]c2ncc(C3([21*])CC3)nc12;[9*]c1c[nH]c2ncc([20*])nc12,[20*]CCS[24*];[7*]NC([11*])=O,,
JAK2_c385760536,N#CC1CN(C(=O)[C@H](NC(=O)c2c[nH]c3ncc(C4CC4)nc23)C2CC2)C1,rejected_known_linker,18.0,24.0,9.0,6.0,15.0,0.821771,0.67828,0.208598,diaza,N#CC1CN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3(CCNCNCC4CC42)CC3)C1,[11*]C(=O)N[C@H]([29*])C(=O)N1CC(C#N)C1;[17*]C1(CCNCNC[27*])CC1;[17*]C1(CCNCN[26*])CC1;[17*]C1(CCNC[25*])CC1;[17*]C1(CCN[24*])CC1;[17*]C1(CC[23*])CC1;[17*]C1(C[22*])CC1;[20*]CCNCNC[27*];[20*]CCNCN[26*];[20*]CCNC[25*];[20*]CCN[24*];[21*]CNCNC[27*];[21*]CNCN[26*];[21*]CNC[25*];[22*]NCNC[27*];[22*]NCN[26*];[23*]CNC[27*];[7*]C1CC1CNCNCCC1([17*])CC1;[7*]C1CC1CNCNCC[20*];[7*]C1CC1CNCNC[21*];[7*]C1CC1CNCN[22*];[7*]C1CC1CNC[23*];[7*]C1CC1CN[24*];[7*]C1CC1C[25*];[7*]C1CC1[26*];[7*]NC(=O)c1c[nH]c2ncc([20*])nc12;[7*]NC([11*])=O;[8*]C(=O)c1c[nH]c2ncc([20*])nc12;[8*][C@@H](C(=O)N1CC(C#N)C1)C1CC1[26*];[9*]N[C@H]([29*])C(=O)N1CC(C#N)C1;[9*]c1c[nH]c2ncc(C3([21*])CC3)nc12;[9*]c1c[nH]c2ncc([20*])nc12,[20*]CCNC[25*];[20*]CCN[24*];[21*]CNC[25*];[23*]CNC[27*];[7*]NC([11*])=O,,
JAK2_c385760536,N#CC1CN(C(=O)[C@H](NC(=O)c2c[nH]c3ncc(C4CC4)nc23)C2CC2)C1,rejected_known_linker,18.0,24.0,9.0,6.0,15.0,0.821771,0.67828,0.208598,dioxa,N#CC1CN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3(CCOCOCC4CC42)CC3)C1,[11*]C(=O)N[C@H]([29*])C(=O)N1CC(C#N)C1;[17*]C1(CCOCOC[27*])CC1;[17*]C1(CCOCO[26*])CC1;[17*]C1(CCOC[25*])CC1;[17*]C1(CCO[24*])CC1;[17*]C1(CC[23*])CC1;[17*]C1(C[22*])CC1;[20*]CCOCOC[27*];[20*]CCOCO[26*];[20*]CCOC[25*];[20*]CCO[24*];[21*]COCOC[27*];[21*]COCO[26*];[21*]COC[25*];[22*]OCOC[27*];[22*]OCO[26*];[23*]COC[27*];[7*]C1CC1COCOCCC1([17*])CC1;[7*]C1CC1COCOCC[20*];[7*]C1CC1COCOC[21*];[7*]C1CC1COCO[22*];[7*]C1CC1COC[23*];[7*]C1CC1CO[24*];[7*]C1CC1C[25*];[7*]C1CC1[26*];[7*]NC(=O)c1c[nH]c2ncc([20*])nc12;[7*]NC([11*])=O;[8*]C(=O)c1c[nH]c2ncc([20*])nc12;[8*][C@@H](C(=O)N1CC(C#N)C1)C1CC1[26*];[9*]N[C@H]([29*])C(=O)N1CC(C#N)C1;[9*]c1c[nH]c2ncc(C3([21*])CC3)nc12;[9*]c1c[nH]c2ncc([20*])nc12,[7*]NC([11*])=O,,
JAK2_c385760536,N#CC1CN(C(=O)[C@H](NC(=O)c2c[nH]c3ncc(C4CC4)nc23)C2CC2)C1,rejected_known_linker,18.0,24.0,9.0,6.0,15.0,0.821771,0.67828,0.208598,aza,N#CC1CN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3(CCCNCCC4CC42)CC3)C1,[11*]C(=O)N[C@H]([29*])C(=O)N1CC(C#N)C1;[17*]C1(CCCNCC[27*])CC1;[17*]C1(CCCNC[26*])CC1;[17*]C1(CCCN[25*])CC1;[17*]C1(CCC[24*])CC1;[17*]C1(CC[23*])CC1;[17*]C1(C[22*])CC1;[20*]CCCNCC[27*];[20*]CCCNC[26*];[20*]CCCN[25*];[20*]CCC[24*];[21*]CCNCC[27*];[21*]CCNC[26*];[21*]CCN[25*];[22*]CNCC[27*];[22*]CNC[26*];[23*]NCC[27*];[7*]C1CC1CCNCCCC1([17*])CC1;[7*]C1CC1CCNCCC[20*];[7*]C1CC1CCNCC[21*];[7*]C1CC1CCNC[22*];[7*]C1CC1CCN[23*];[7*]C1CC1CC[24*];[7*]C1CC1C[25*];[7*]C1CC1[26*];[7*]NC(=O)c1c[nH]c2ncc([20*])nc12;[7*]NC([11*])=O;[8*]C(=O)c1c[nH]c2ncc([20*])nc12;[8*][C@@H](C(=O)N1CC(C#N)C1)C1CC1[26*];[9*]N[C@H]([29*])C(=O)N1CC(C#N)C1;[9*]c1c[nH]c2ncc(C3([21*])CC3)nc12;[9*]c1c[nH]c2ncc([20*])nc12,[20*]CCCNCC[27*];[20*]CCCNC[26*];[20*]CCCN[25*];[20*]CCC[24*];[21*]CCNCC[27*];[21*]CCNC[26*];[21*]CCN[25*];[22*]CNCC[27*];[22*]CNC[26*];[23*]NCC[27*];[7*]NC([11*])=O,,
JAK2_c385760536,N#CC1CN(C(=O)[C@H](NC(=O)c2c[nH]c3ncc(C4CC4)nc23)C2CC2)C1,rejected_known_linker,18.0,25.0,9.0,6.0,15.0,0.821771,0.67828,0.208598,aza_oxa,N#CC1CN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3(CCNCOCC4CC42)CC3)C1,[11*]C(=O)N[C@H]([29*])C(=O)N1CC(C#N)C1;[17*]C1(CCNCOC[27*])CC1;[17*]C1(CCNCO[26*])CC1;[17*]C1(CCNC[25*])CC1;[17*]C1(CCN[24*])CC1;[17*]C1(CC[23*])CC1;[17*]C1(C[22*])CC1;[20*]CCNCOC[27*];[20*]CCNCO[26*];[20*]CCNC[25*];[20*]CCN[24*];[21*]CNCOC[27*];[21*]CNCO[26*];[21*]CNC[25*];[22*]NCOC[27*];[22*]NCO[26*];[23*]COC[27*];[7*]C1CC1COCNCCC1([17*])CC1;[7*]C1CC1COCNCC[20*];[7*]C1CC1COCNC[21*];[7*]C1CC1COCN[22*];[7*]C1CC1COC[23*];[7*]C1CC1CO[24*];[7*]C1CC1C[25*];[7*]C1CC1[26*];[7*]NC(=O)c1c[nH]c2ncc([20*])nc12;[7*]NC([11*])=O;[8*]C(=O)c1c[nH]c2ncc([20*])nc12;[8*][C@@H](C(=O)N1CC(C#N)C1)C1CC1[26*];[9*]N[C@H]([29*])C(=O)N1CC(C#N)C1;[9*]c1c[nH]c2ncc(C3([21*])CC3)nc12;[9*]c1c[nH]c2ncc([20*])nc12,[20*]CCNC[25*];[20*]CCN[24*];[21*]CNC[25*];[7*]NC([11*])=O,,
JAK2_c385760536,N#CC1CN(C(=O)[C@H](NC(=O)c2c[nH]c3ncc(C4CC4)nc23)C2CC2)C1,rejected_known_linker,18.0,25.0,9.0,6.0,15.0,0.821771,0.67828,0.208598,dithio,N#CC1CN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3(CCSCSCC4CC42)CC3)C1,[11*]C(=O)N[C@H]([29*])C(=O)N1CC(C#N)C1;[17*]C1(CCSCSC[27*])CC1;[17*]C1(CCSCS[26*])CC1;[17*]C1(CCSC[25*])CC1;[17*]C1(CCS[24*])CC1;[17*]C1(CC[23*])CC1;[17*]C1(C[22*])CC1;[20*]CCSCSC[27*];[20*]CCSCS[26*];[20*]CCSC[25*];[20*]CCS[24*];[21*]CSCSC[27*];[21*]CSCS[26*];[21*]CSC[25*];[22*]SCSC[27*];[22*]SCS[26*];[23*]CSC[27*];[7*]C1CC1CSCSCCC1([17*])CC1;[7*]C1CC1CSCSCC[20*];[7*]C1CC1CSCSC[21*];[7*]C1CC1CSCS[22*];[7*]C1CC1CSC[23*];[7*]C1CC1CS[24*];[7*]C1CC1C[25*];[7*]C1CC1[26*];[7*]NC(=O)c1c[nH]c2ncc([20*])nc12;[7*]NC([11*])=O;[8*]C(=O)c1c[nH]c2ncc([20*])nc12;[8*][C@@H](C(=O)N1CC(C#N)C1)C1CC1[26*];[9*]N[C@H]([29*])C(=O)N1CC(C#N)C1;[9*]c1c[nH]c2ncc(C3([21*])CC3)nc12;[9*]c1c[nH]c2ncc([20*])nc12,[20*]CCS[24*];[7*]NC([11*])=O,,
JAK2_c385760536,N#CC1CN(C(=O)[C@H](NC(=O)c2c[nH]c3ncc(C4CC4)nc23)C2CC2)C1,rejected_known_linker,18.0,25.0,9.0,6.0,15.0,0.821771,0.67828,0.208598,aza,N#CC1CN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3(CCCNCCC4CC42)CC3)C1,[11*]C(=O)N[C@H]([29*])C(=O)N1CC(C#N)C1;[17*]C1(CCCNCC[27*])CC1;[17*]C1(CCCNC[26*])CC1;[17*]C1(CCCN[25*])CC1;[17*]C1(CCC[24*])CC1;[17*]C1(CC[23*])CC1;[17*]C1(C[22*])CC1;[20*]CCCNCC[27*];[20*]CCCNC[26*];[20*]CCCN[25*];[20*]CCC[24*];[21*]CCNCC[27*];[21*]CCNC[26*];[21*]CCN[25*];[22*]CNCC[27*];[22*]CNC[26*];[23*]NCC[27*];[7*]C1CC1CCNCCCC1([17*])CC1;[7*]C1CC1CCNCCC[20*];[7*]C1CC1CCNCC[21*];[7*]C1CC1CCNC[22*];[7*]C1CC1CCN[23*];[7*]C1CC1CC[24*];[7*]C1CC1C[25*];[7*]C1CC1[26*];[7*]NC(=O)c1c[nH]c2ncc([20*])nc12;[7*]NC([11*])=O;[8*]C(=O)c1c[nH]c2ncc([20*])nc12;[8*][C@@H](C(=O)N1CC(C#N)C1)C1CC1[26*];[9*]N[C@H]([29*])C(=O)N1CC(C#N)C1;[9*]c1c[nH]c2ncc(C3([21*])CC3)nc12;[9*]c1c[nH]c2ncc([20*])nc12,[20*]CCCNCC[27*];[20*]CCCNC[26*];[20*]CCCN[25*];[20*]CCC[24*];[21*]CCNCC[27*];[21*]CCNC[26*];[21*]CCN[25*];[22*]CNCC[27*];[22*]CNC[26*];[23*]NCC[27*];[7*]NC([11*])=O,,
JAK2_c385760536,N#CC1CN(C(=O)[C@H](NC(=O)c2c[nH]c3ncc(C4CC4)nc23)C2CC2)C1,rejected_known_linker,18.0,25.0,9.0,6.0,15.0,0.821771,0.67828,0.208598,alkyl,N#CC1CN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3(CCCCCCC4CC42)CC3)C1,[11*]C(=O)N[C@H]([29*])C(=O)N1CC(C#N)C1;[17*]C1(CCCCCC[27*])CC1;[17*]C1(CCCCC[26*])CC1;[17*]C1(CCCC[25*])CC1;[17*]C1(CCC[24*])CC1;[17*]C1(CC[23*])CC1;[17*]C1(C[22*])CC1;[20*]CCCCCC[27*];[20*]CCCCC[26*];[20*]CCCC[25*];[20*]CCC[24*];[21*]CCCCC[27*];[21*]CCCC[26*];[21*]CCC[25*];[22*]CCCC[27*];[22*]CCC[26*];[23*]CCC[27*];[7*]C1CC1CCCCCCC1([17*])CC1;[7*]C1CC1CCCCCC[20*];[7*]C1CC1CCCCC[21*];[7*]C1CC1CCCC[22*];[7*]C1CC1CCC[23*];[7*]C1CC1CC[24*];[7*]C1CC1C[25*];[7*]C1CC1[26*];[7*]NC(=O)c1c[nH]c2ncc([20*])nc12;[7*]NC([11*])=O;[8*]C(=O)c1c[nH]c2ncc([20*])nc12;[8*][C@@H](C(=O)N1CC(C#N)C1)C1CC1[26*];[9*]N[C@H]([29*])C(=O)N1CC(C#N)C1;[9*]c1c[nH]c2ncc(C3([21*])CC3)nc12;[9*]c1c[nH]c2ncc([20*])nc12,[20*]CCCCCC[27*];[20*]CCCCC[26*];[20*]CCCC[25*];[20*]CCC[24*];[21*]CCCCC[27*];[21*]CCCC[26*];[21*]CCC[25*];[22*]CCCC[27*];[22*]CCC[26*];[23*]CCC[27*];[7*]NC([11*])=O,,
JAK2_c385760536,N#CC1CN(C(=O)[C@H](NC(=O)c2c[nH]c3ncc(C4CC4)nc23)C2CC2)C1,rejected_known_linker,18.0,25.0,9.0,6.0,15.0,0.821771,0.67828,0.208598,oxa_thio,N#CC1CN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3(CCOCSCC4CC42)CC3)C1,[11*]C(=O)N[C@H]([29*])C(=O)N1CC(C#N)C1;[17*]C1(CCOCSC[27*])CC1;[17*]C1(CCOCS[26*])CC1;[17*]C1(CCOC[25*])CC1;[17*]C1(CCO[24*])CC1;[17*]C1(CC[23*])CC1;[17*]C1(C[22*])CC1;[20*]CCOCSC[27*];[20*]CCOCS[26*];[20*]CCOC[25*];[20*]CCO[24*];[21*]COCSC[27*];[21*]COCS[26*];[21*]COC[25*];[22*]OCSC[27*];[22*]OCS[26*];[23*]CSC[27*];[7*]C1CC1CSCOCCC1([17*])CC1;[7*]C1CC1CSCOCC[20*];[7*]C1CC1CSCOC[21*];[7*]C1CC1CSCO[22*];[7*]C1CC1CSC[23*];[7*]C1CC1CS[24*];[7*]C1CC1C[25*];[7*]C1CC1[26*];[7*]NC(=O)c1c[nH]c2ncc([20*])nc12;[7*]NC([11*])=O;[8*]C(=O)c1c[nH]c2ncc([20*])nc12;[8*][C@@H](C(=O)N1CC(C#N)C1)C1CC1[26*];[9*]N[C@H]([29*])C(=O)N1CC(C#N)C1;[9*]c1c[nH]c2ncc(C3([21*])CC3)nc12;[9*]c1c[nH]c2ncc([20*])nc12,[7*]NC([11*])=O,,
JAK2_c385760536,N#CC1CN(C(=O)[C@H](NC(=O)c2c[nH]c3ncc(C4CC4)nc23)C2CC2)C1,rejected_known_linker,18.0,25.0,9.0,6.0,15.0,0.821771,0.67828,0.208598,thioether,N#CC1CN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3(CCCSCCC4CC42)CC3)C1,[11*]C(=O)N[C@H]([29*])C(=O)N1CC(C#N)C1;[17*]C1(CCCSCC[27*])CC1;[17*]C1(CCCSC[26*])CC1;[17*]C1(CCCS[25*])CC1;[17*]C1(CCC[24*])CC1;[17*]C1(CC[23*])CC1;[17*]C1(C[22*])CC1;[20*]CCCSCC[27*];[20*]CCCSC[26*];[20*]CCCS[25*];[20*]CCC[24*];[21*]CCSCC[27*];[21*]CCSC[26*];[21*]CCS[25*];[22*]CSCC[27*];[22*]CSC[26*];[23*]SCC[27*];[7*]C1CC1CCSCCCC1([17*])CC1;[7*]C1CC1CCSCCC[20*];[7*]C1CC1CCSCC[21*];[7*]C1CC1CCSC[22*];[7*]C1CC1CCS[23*];[7*]C1CC1CC[24*];[7*]C1CC1C[25*];[7*]C1CC1[26*];[7*]NC(=O)c1c[nH]c2ncc([20*])nc12;[7*]NC([11*])=O;[8*]C(=O)c1c[nH]c2ncc([20*])nc12;[8*][C@@H](C(=O)N1CC(C#N)C1)C1CC1[26*];[9*]N[C@H]([29*])C(=O)N1CC(C#N)C1;[9*]c1c[nH]c2ncc(C3([21*])CC3)nc12;[9*]c1c[nH]c2ncc([20*])nc12,[20*]CCC[24*];[23*]SCC[27*];[7*]NC([11*])=O,,
JAK2_c385760536,N#CC1CN(C(=O)[C@H](NC(=O)c2c[nH]c3ncc(C4CC4)nc23)C2CC2)C1,rejected_known_linker,18.0,25.0,9.0,6.0,15.0,0.821771,0.67828,0.208598,diaza,N#CC1CN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3(CCNCNCC4CC42)CC3)C1,[11*]C(=O)N[C@H]([29*])C(=O)N1CC(C#N)C1;[17*]C1(CCNCNC[27*])CC1;[17*]C1(CCNCN[26*])CC1;[17*]C1(CCNC[25*])CC1;[17*]C1(CCN[24*])CC1;[17*]C1(CC[23*])CC1;[17*]C1(C[22*])CC1;[20*]CCNCNC[27*];[20*]CCNCN[26*];[20*]CCNC[25*];[20*]CCN[24*];[21*]CNCNC[27*];[21*]CNCN[26*];[21*]CNC[25*];[22*]NCNC[27*];[22*]NCN[26*];[23*]CNC[27*];[7*]C1CC1CNCNCCC1([17*])CC1;[7*]C1CC1CNCNCC[20*];[7*]C1CC1CNCNC[21*];[7*]C1CC1CNCN[22*];[7*]C1CC1CNC[23*];[7*]C1CC1CN[24*];[7*]C1CC1C[25*];[7*]C1CC1[26*];[7*]NC(=O)c1c[nH]c2ncc([20*])nc12;[7*]NC([11*])=O;[8*]C(=O)c1c[nH]c2ncc([20*])nc12;[8*][C@@H](C(=O)N1CC(C#N)C1)C1CC1[26*];[9*]N[C@H]([29*])C(=O)N1CC(C#N)C1;[9*]c1c[nH]c2ncc(C3([21*])CC3)nc12;[9*]c1c[nH]c2ncc([20*])nc12,[20*]CCNC[25*];[20*]CCN[24*];[21*]CNC[25*];[23*]CNC[27*];[7*]NC([11*])=O,,
JAK2_c385760536,N#CC1CN(C(=O)[C@H](NC(=O)c2c[nH]c3ncc(C4CC4)nc23)C2CC2)C1,rejected_known_linker,18.0,25.0,9.0,6.0,15.0,0.821771,0.67828,0.208598,oxa,N#CC1CN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3(CCCOCCC4CC42)CC3)C1,[11*]C(=O)N[C@H]([29*])C(=O)N1CC(C#N)C1;[17*]C1(CCCOCC[27*])CC1;[17*]C1(CCCOC[26*])CC1;[17*]C1(CCCO[25*])CC1;[17*]C1(CCC[24*])CC1;[17*]C1(CC[23*])CC1;[17*]C1(C[22*])CC1;[20*]CCCOCC[27*];[20*]CCCOC[26*];[20*]CCCO[25*];[20*]CCC[24*];[21*]CCOCC[27*];[21*]CCOC[26*];[21*]CCO[25*];[22*]COCC[27*];[22*]COC[26*];[23*]OCC[27*];[7*]C1CC1CCOCCCC1([17*])CC1;[7*]C1CC1CCOCCC[20*];[7*]C1CC1CCOCC[21*];[7*]C1CC1CCOC[22*];[7*]C1CC1CCO[23*];[7*]C1CC1CC[24*];[7*]C1CC1C[25*];[7*]C1CC1[26*];[7*]NC(=O)c1c[nH]c2ncc([20*])nc12;[7*]NC([11*])=O;[8*]C(=O)c1c[nH]c2ncc([20*])nc12;[8*][C@@H](C(=O)N1CC(C#N)C1)C1CC1[26*];[9*]N[C@H]([29*])C(=O)N1CC(C#N)C1;[9*]c1c[nH]c2ncc(C3([21*])CC3)nc12;[9*]c1c[nH]c2ncc([20*])nc12,[20*]CCC[24*];[21*]CCO[25*];[22*]COC[26*];[7*]NC([11*])=O,,
JAK2_c385760536,N#CC1CN(C(=O)[C@H](NC(=O)c2c[nH]c3ncc(C4CC4)nc23)C2CC2)C1,rejected_known_linker,18.0,25.0,9.0,6.0,15.0,0.821771,0.67828,0.208598,aza_thio,N#CC1CN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3(CCNCSCC4CC42)CC3)C1,[11*]C(=O)N[C@H]([29*])C(=O)N1CC(C#N)C1;[17*]C1(CCNCSC[27*])CC1;[17*]C1(CCNCS[26*])CC1;[17*]C1(CCNC[25*])CC1;[17*]C1(CCN[24*])CC1;[17*]C1(CC[23*])CC1;[17*]C1(C[22*])CC1;[20*]CCNCSC[27*];[20*]CCNCS[26*];[20*]CCNC[25*];[20*]CCN[24*];[21*]CNCSC[27*];[21*]CNCS[26*];[21*]CNC[25*];[22*]NCSC[27*];[22*]NCS[26*];[23*]CSC[27*];[7*]C1CC1CSCNCCC1([17*])CC1;[7*]C1CC1CSCNCC[20*];[7*]C1CC1CSCNC[21*];[7*]C1CC1CSCN[22*];[7*]C1CC1CSC[23*];[7*]C1CC1CS[24*];[7*]C1CC1C[25*];[7*]C1CC1[26*];[7*]NC(=O)c1c[nH]c2ncc([20*])nc12;[7*]NC([11*])=O;[8*]C(=O)c1c[nH]c2ncc([20*])nc12;[8*][C@@H](C(=O)N1CC(C#N)C1)C1CC1[26*];[9*]N[C@H]([29*])C(=O)N1CC(C#N)C1;[9*]c1c[nH]c2ncc(C3([21*])CC3)nc12;[9*]c1c[nH]c2ncc([20*])nc12,[20*]CCNC[25*];[20*]CCN[24*];[21*]CNC[25*];[7*]NC([11*])=O,,
