candidate_id,source_generator,parent_mol_id,canonical_smiles,inchikey,valid_rdkit,unique_flag,novel_flag,mw,logp,tpsa,hbd,hba,rotatable_bonds,qed,sa_score,murcko_scaffold,max_ring_size,has_macrocycle_12_20,has_constrained_ring_8_11,passes_basic_filters,generation_notes
CAND_ce765fd66c,v5_3_model_guided_macrocycle,JAK2_5e05d7987e,Cc1cnc2nc1-c1cccc(c1)COCC=C1COCc3cc(ccc3OCCN3CCCC3COC1)N2,SIKJDUKNEZKELQ-UHFFFAOYSA-N,True,True,True,528.653,5.0422,77.97,1,8,0,0.4068,4.664,C1=C2COCc3cc(ccc3OCCN3CCCC3COC2)Nc2nccc(n2)-c2cccc(c2)COC1,18,True,False,True,"v5_3_model_guided_anchor_pair=31-17;anchor_scores=0.678,0.600;linker_length=3;target_ring=13;linker_prob=0.563;chemotype=oxa"
CAND_9f32e71b10,v5_3_model_guided_macrocycle,JAK2_2dc2722230,Fc1cc2cc(F)c1CN1CCOCC1CSCC1(CCNCC1)n1cc(cn1)-c1cnc3cccc-2c3n1,XOGPNLWCYTULDB-UHFFFAOYSA-N,True,True,True,548.663,4.4648,68.1,1,7,0,0.348,4.754,c1cc2c3nc(cnc3c1)-c1cnn(c1)C1(CCNCC1)CSCC1COCCN1Cc1ccc-2cc1,18,True,False,True,"v5_3_model_guided_anchor_pair=16-31;anchor_scores=0.822,0.678;linker_length=3;target_ring=17;linker_prob=0.539;chemotype=thioether"
CAND_c32c4f2b09,v5_3_model_guided_macrocycle,JAK2_2dc2722230,Fc1cc2cc(F)c1CN1CCOCC1COCC1(CCNCC1)n1cc(cn1)-c1cnc3cccc-2c3n1,IHUURJAMUAUACN-UHFFFAOYSA-N,True,True,True,532.595,3.7482,77.33,1,7,0,0.3698,4.664,c1cc2c3nc(cnc3c1)-c1cnn(c1)C1(CCNCC1)COCC1COCCN1Cc1ccc-2cc1,18,True,False,True,"v5_3_model_guided_anchor_pair=16-31;anchor_scores=0.822,0.678;linker_length=3;target_ring=17;linker_prob=0.539;chemotype=oxa"
CAND_3b164e0480,v5_3_model_guided_macrocycle,JAK2_2dc2722230,Fc1cc2cc(F)c1CN1CCOCC1CNCC1(CCNCC1)n1cc(cn1)-c1cnc3cccc-2c3n1,BFRBRWWDNZLFGY-UHFFFAOYSA-N,True,True,True,531.611,3.3212,80.13,2,7,0,0.3605,4.659,c1cc2c3nc(cnc3c1)-c1cnn(c1)C1(CCNCC1)CNCC1COCCN1Cc1ccc-2cc1,18,True,False,True,"v5_3_model_guided_anchor_pair=16-31;anchor_scores=0.822,0.678;linker_length=3;target_ring=17;linker_prob=0.539;chemotype=aza"
CAND_5152217faa,v5_3_model_guided_macrocycle,JAK2_2dc2722230,Fc1cc2cc(F)c1CN1CCOCC1CCCC1(CCNCC1)n1cc(cn1)-c1cnc3cccc-2c3n1,NCEUIZMIJXOARZ-UHFFFAOYSA-N,True,True,True,530.623,4.9019,68.1,1,6,0,0.3489,4.653,c1cc2c3nc(cnc3c1)-c1cnn(c1)C1(CCCC3COCCN3Cc3ccc-2cc3)CCNCC1,18,True,False,True,"v5_3_model_guided_anchor_pair=16-31;anchor_scores=0.822,0.678;linker_length=3;target_ring=17;linker_prob=0.539;chemotype=oxa_aza"
CAND_c5284988bc,v5_3_model_guided_macrocycle,JAK2_2dc2722230,Fc1cc2cc(F)c1CN1CCOC(CSCC3(CCNCC3)n3cc(cn3)-c3cnc4cccc-2c4n3)C1,UMDQZSGINFDZSR-UHFFFAOYSA-N,True,True,True,548.663,4.4648,68.1,1,7,0,0.348,5.004,c1cc2c3nc(cnc3c1)-c1cnn(c1)C1(CCNCC1)CSCC1CN(CCO1)Cc1ccc-2cc1,19,True,False,True,"v5_3_model_guided_anchor_pair=16-32;anchor_scores=0.822,0.678;linker_length=3;target_ring=18;linker_prob=0.496;chemotype=thioether"
CAND_1675c88065,v5_3_model_guided_macrocycle,JAK2_2dc2722230,Fc1cc2cc(F)c1CN1CCOC(CNCC3(CCNCC3)n3cc(cn3)-c3cnc4cccc-2c4n3)C1,SOTCITIOJRKMGI-UHFFFAOYSA-N,True,True,True,531.611,3.3212,80.13,2,7,0,0.3605,4.909,c1cc2c3nc(cnc3c1)-c1cnn(c1)C1(CCNCC1)CNCC1CN(CCO1)Cc1ccc-2cc1,19,True,False,True,"v5_3_model_guided_anchor_pair=16-32;anchor_scores=0.822,0.678;linker_length=3;target_ring=18;linker_prob=0.496;chemotype=aza"
CAND_13947fed1a,v5_3_model_guided_macrocycle,JAK2_2dc2722230,Fc1cc2cc(F)c1CN1CCOC(CCCC3(CCNCC3)n3cc(cn3)-c3cnc4cccc-2c4n3)C1,XIUADRFISTYXLR-UHFFFAOYSA-N,True,True,True,530.623,4.9019,68.1,1,6,0,0.3489,4.903,c1cc2c3nc(cnc3c1)-c1cnn(c1)C1(CCCC3CN(CCO3)Cc3ccc-2cc3)CCNCC1,19,True,False,True,"v5_3_model_guided_anchor_pair=16-32;anchor_scores=0.822,0.678;linker_length=3;target_ring=18;linker_prob=0.496;chemotype=alkyl"
CAND_d26b3db662,v5_3_model_guided_macrocycle,JAK2_2dc2722230,Fc1cc2cc(F)c1CN1CCOC(COCC3(CCNCC3)n3cc(cn3)-c3cnc4cccc-2c4n3)C1,FWHUWWMHDRQXRG-UHFFFAOYSA-N,True,True,True,532.595,3.7482,77.33,1,7,0,0.3698,4.914,c1cc2c3nc(cnc3c1)-c1cnn(c1)C1(CCNCC1)COCC1CN(CCO1)Cc1ccc-2cc1,19,True,False,True,"v5_3_model_guided_anchor_pair=16-32;anchor_scores=0.822,0.678;linker_length=3;target_ring=18;linker_prob=0.496;chemotype=oxa"
CAND_598172bd63,v5_3_model_guided_macrocycle,JAK2_2dc2722230,Fc1cc2cc(F)c1CN1CCOCC1CCCC1CNCCC1n1cc(cn1)-c1cnc3cccc-2c3n1,UCSDEFGUMXHZAX-UHFFFAOYSA-N,True,True,True,530.623,4.9738,68.1,1,6,0,0.3462,5.153,c1cc2c3nc(cnc3c1)-c1cnn(c1)C1CCNCC1CCCC1COCCN1Cc1ccc-2cc1,19,True,False,True,"v5_3_model_guided_anchor_pair=17-31;anchor_scores=0.678,0.678;linker_length=3;target_ring=18;linker_prob=0.496;chemotype=oxa_aza"
CAND_d3037c6bbb,v5_3_model_guided_macrocycle,JAK2_2dc2722230,Fc1cc2cc(F)c1CN1CCOCC1CNCC1CNCCC1n1cc(cn1)-c1cnc3cccc-2c3n1,LPYRODOGMAJHRM-UHFFFAOYSA-N,True,True,True,531.611,3.3931,80.13,2,7,0,0.3602,5.159,c1cc2c3nc(cnc3c1)-c1cnn(c1)C1CCNCC1CNCC1COCCN1Cc1ccc-2cc1,19,True,False,True,"v5_3_model_guided_anchor_pair=17-31;anchor_scores=0.678,0.678;linker_length=3;target_ring=18;linker_prob=0.496;chemotype=aza"
CAND_f01d409d4a,v5_3_model_guided_macrocycle,JAK2_2dc2722230,Fc1cc2cc(F)c1CN1CCOCC1CSCC1CNCCC1n1cc(cn1)-c1cnc3cccc-2c3n1,ITDKIPHIFDPKIE-UHFFFAOYSA-N,True,True,True,548.663,4.5367,68.1,1,7,0,0.3462,5.254,c1cc2c3nc(cnc3c1)-c1cnn(c1)C1CCNCC1CSCC1COCCN1Cc1ccc-2cc1,19,True,False,True,"v5_3_model_guided_anchor_pair=17-31;anchor_scores=0.678,0.678;linker_length=3;target_ring=18;linker_prob=0.496;chemotype=thioether"
CAND_5580e1eed5,v5_3_model_guided_macrocycle,JAK2_2dc2722230,Fc1cc2cc(F)c1CN1CCOCC1COCC1CNCCC1n1cc(cn1)-c1cnc3cccc-2c3n1,UUPFRPQGCFAVPS-UHFFFAOYSA-N,True,True,True,532.595,3.8201,77.33,1,7,0,0.3691,5.164,c1cc2c3nc(cnc3c1)-c1cnn(c1)C1CCNCC1COCC1COCCN1Cc1ccc-2cc1,19,True,False,True,"v5_3_model_guided_anchor_pair=17-31;anchor_scores=0.678,0.678;linker_length=3;target_ring=18;linker_prob=0.496;chemotype=oxa"
CAND_de00993420,v5_3_model_guided_macrocycle,JAK2_522c241c10,C1=C/C2COCC3CCCN3CCOc3ccc(cc3CO2)Nc2nccc(n2)-c2ccc(s2)COC/1,ZJCOUNTXRWNCHU-DUXPYHPUSA-N,True,True,True,520.655,4.7937,77.97,1,9,0,0.4241,4.848,C1=C/C2COCC3CCCN3CCOc3ccc(cc3CO2)Nc2nccc(n2)-c2ccc(s2)COC/1,18,True,False,True,"v5_3_model_guided_anchor_pair=2-15;anchor_scores=0.678,0.678;linker_length=3;target_ring=12;linker_prob=0.494;chemotype=oxa"
CAND_2d24927177,v5_3_model_guided_macrocycle,JAK2_522c241c10,C1=C/C2CSCC3CCCN3CCOc3ccc(cc3CO2)Nc2nccc(n2)-c2ccc(s2)COC/1,SLCDUFWCOUVMPZ-DUXPYHPUSA-N,True,True,True,536.723,5.5103,68.74,1,9,0,0.3774,5.193,C1=C/C2CSCC3CCCN3CCOc3ccc(cc3CO2)Nc2nccc(n2)-c2ccc(s2)COC/1,18,True,False,True,"v5_3_model_guided_anchor_pair=2-15;anchor_scores=0.678,0.678;linker_length=3;target_ring=12;linker_prob=0.494;chemotype=thioether"
CAND_b7e749a45e,v5_3_model_guided_macrocycle,JAK2_522c241c10,C1=C/C2CNCC3CCCN3CCOc3ccc(cc3CO2)Nc2nccc(n2)-c2ccc(s2)COC/1,JTVAXVOAMCCILC-DUXPYHPUSA-N,True,True,True,519.671,4.3667,80.77,2,9,0,0.4242,4.843,C1=C/C2CNCC3CCCN3CCOc3ccc(cc3CO2)Nc2nccc(n2)-c2ccc(s2)COC/1,18,True,False,True,"v5_3_model_guided_anchor_pair=2-15;anchor_scores=0.678,0.678;linker_length=3;target_ring=12;linker_prob=0.494;chemotype=aza"
CAND_395f2117dd,v5_3_model_guided_macrocycle,JAK2_522c241c10,C1=C/C2CCCC3CCCN3CCOc3ccc(cc3CO2)Nc2nccc(n2)-c2ccc(s2)COC/1,IEFGVPMUDYPCNP-XVNBXDOJSA-N,True,True,True,518.683,5.9474,68.74,1,8,0,0.3691,5.311,C1=C/C2CCCC3CCCN3CCOc3ccc(cc3CO2)Nc2nccc(n2)-c2ccc(s2)COC/1,18,True,False,True,"v5_3_model_guided_anchor_pair=2-15;anchor_scores=0.678,0.678;linker_length=3;target_ring=12;linker_prob=0.494;chemotype=alkyl"
CAND_691cb2b9db,v5_3_model_guided_macrocycle,JAK2_522c241c10,C1=C/C2CCCC3CCN(CCOc4ccc(cc4CO2)Nc2nccc(n2)-c2ccc(s2)COC/1)C3,FEFRUVXFEGSRKM-GORDUTHDSA-N,True,True,True,518.683,5.8049,68.74,1,8,0,0.377,5.49,C1=C/C2CCCC3CCN(CCOc4ccc(cc4CO2)Nc2nccc(n2)-c2ccc(s2)COC/1)C3,18,True,False,True,"v5_3_model_guided_anchor_pair=2-16;anchor_scores=0.678,0.678;linker_length=3;target_ring=13;linker_prob=0.455;chemotype=alkyl"
CAND_a4c106e7fd,v5_3_model_guided_macrocycle,JAK2_522c241c10,C1=C/C2CSCC3CCN(CCOc4ccc(cc4CO2)Nc2nccc(n2)-c2ccc(s2)COC/1)C3,SOOPSRCMLVWIND-OWOJBTEDSA-N,True,True,True,536.723,5.3678,68.74,1,9,0,0.385,5.371,C1=C/C2CSCC3CCN(CCOc4ccc(cc4CO2)Nc2nccc(n2)-c2ccc(s2)COC/1)C3,18,True,False,True,"v5_3_model_guided_anchor_pair=2-16;anchor_scores=0.678,0.678;linker_length=3;target_ring=13;linker_prob=0.455;chemotype=thioether"
CAND_0a6d8338b5,v5_3_model_guided_macrocycle,JAK2_522c241c10,C1=C/C2COCC3CCN(CCOc4ccc(cc4CO2)Nc2nccc(n2)-c2ccc(s2)COC/1)C3,JRGWRHRAJGLAAZ-OWOJBTEDSA-N,True,True,True,520.655,4.6512,77.97,1,9,0,0.4294,5.098,C1=C/C2COCC3CCN(CCOc4ccc(cc4CO2)Nc2nccc(n2)-c2ccc(s2)COC/1)C3,18,True,False,True,"v5_3_model_guided_anchor_pair=2-16;anchor_scores=0.678,0.678;linker_length=3;target_ring=13;linker_prob=0.455;chemotype=oxa"
CAND_dd986f82f3,v5_3_model_guided_macrocycle,JAK2_522c241c10,C1=C/C2CNCC3CCN(CCOc4ccc(cc4CO2)Nc2nccc(n2)-c2ccc(s2)COC/1)C3,GCEPDZFQNITDGR-OWOJBTEDSA-N,True,True,True,519.671,4.2242,80.77,2,9,0,0.4275,5.093,C1=C/C2CNCC3CCN(CCOc4ccc(cc4CO2)Nc2nccc(n2)-c2ccc(s2)COC/1)C3,18,True,False,True,"v5_3_model_guided_anchor_pair=2-16;anchor_scores=0.678,0.678;linker_length=3;target_ring=13;linker_prob=0.455;chemotype=aza"
CAND_206c165320,v5_3_model_guided_macrocycle,JAK2_522c241c10,C1=C2\CNCC3CCCN3CCOc3ccc(cc3COC2)Nc2nccc(n2)-c2ccc(s2)COC/1,QYOFYWOOYFUVBS-DNTJNYDQSA-N,True,True,True,519.671,4.3683,80.77,2,9,0,0.4241,4.593,C1=C2\CNCC3CCCN3CCOc3ccc(cc3COC2)Nc2nccc(n2)-c2ccc(s2)COC/1,18,True,False,True,"v5_3_model_guided_anchor_pair=15-1;anchor_scores=0.678,0.600;linker_length=3;target_ring=13;linker_prob=0.455;chemotype=aza"
CAND_ed05fcd36e,v5_3_model_guided_macrocycle,JAK2_522c241c10,C1=C2/COCc3cc(ccc3OCCN3CCCC3CSC2)Nc2nccc(n2)-c2ccc(s2)COC/1,FQBYPASYAZGICA-ZBKNUEDVSA-N,True,True,True,536.723,5.5119,68.74,1,9,0,0.3773,4.943,C1=C2/COCc3cc(ccc3OCCN3CCCC3CSC2)Nc2nccc(n2)-c2ccc(s2)COC/1,18,True,False,True,"v5_3_model_guided_anchor_pair=15-1;anchor_scores=0.678,0.600;linker_length=3;target_ring=13;linker_prob=0.455;chemotype=thioether"
CAND_72609efe2c,v5_3_model_guided_macrocycle,JAK2_522c241c10,C1=C2/COCc3cc(ccc3OCCN3CCCC3COC2)Nc2nccc(n2)-c2ccc(s2)COC/1,JXBJDMGUBWPEMC-ZBKNUEDVSA-N,True,True,True,520.655,4.7953,77.97,1,9,0,0.424,4.598,C1=C2/COCc3cc(ccc3OCCN3CCCC3COC2)Nc2nccc(n2)-c2ccc(s2)COC/1,18,True,False,True,"v5_3_model_guided_anchor_pair=15-1;anchor_scores=0.678,0.600;linker_length=3;target_ring=13;linker_prob=0.455;chemotype=oxa"
CAND_11be2ba7cd,v5_3_model_guided_macrocycle,JAK2_522c241c10,C1=C2\CCCC3CCCN3CCOc3ccc(cc3COC2)Nc2nccc(n2)-c2ccc(s2)COC/1,INFVSFQAZWZRHB-SRZZPIQSSA-N,True,True,True,518.683,5.949,68.74,1,8,0,0.369,5.062,C1=C2\CCCC3CCCN3CCOc3ccc(cc3COC2)Nc2nccc(n2)-c2ccc(s2)COC/1,18,True,False,True,"v5_3_model_guided_anchor_pair=15-1;anchor_scores=0.678,0.600;linker_length=3;target_ring=13;linker_prob=0.455;chemotype=oxa_aza"
