candidate_id,extracted_linker_count,known_linker_count,novel_linker_count,linker_novel,linker_smiles,known_linker_smiles,novel_linker_smiles
CAND_7a20d1ecf6,33,0,33,True,[1*]c1cccc(COCNC[29*])c1;[1*]c1cccc(COCN[30*])c1;[1*]c1cccc(COC[31*])c1;[1*]c1cccc(CO[32*])c1;[1*]c1cccc(C[33*])c1;[1*]c1cccc([34*])c1;[19*]C(=O)N1CCOCC1CNCO[34*];[19*]C(=O)N1CCOCC1CNC[33*];[19*]C(=O)N1CCOCC1CN[32*];[19*]C(=O)N1CCOCC1C[31*];[19*]C(=O)N1CCOCC1[30*];[2*][C@@H](C)c1cccc(COCN[30*])c1;[2*][C@@H](C)c1cccc(COC[31*])c1;[2*][C@@H](C)c1cccc(CO[32*])c1;[2*][C@@H](C)c1cccc(C[33*])c1;[2*][C@@H](C)c1cccc([34*])c1;[22*]N1CCOCC1CNCOC[35*];[22*]N1CCOCC1CNCO[34*];[22*]N1CCOCC1CNC[33*];[22*]N1CCOCC1CN[32*];[22*]N1CCOCC1C[31*];[22*]N1CCOCC1[30*];[29*]CNCOC[35*];[29*]CNCO[34*];[29*]CNC[33*];[3*]N[C@@H](C)c1cccc(COC[31*])c1;[3*]N[C@@H](C)c1cccc(CO[32*])c1;[3*]N[C@@H](C)c1cccc(C[33*])c1;[3*]N[C@@H](C)c1cccc([34*])c1;[3*]N[C@H]([39*])C;[30*]NCOC[35*];[30*]NCO[34*];[31*]COC[35*],,[1*]c1cccc(COCNC[29*])c1;[1*]c1cccc(COCN[30*])c1;[1*]c1cccc(COC[31*])c1;[1*]c1cccc(CO[32*])c1;[1*]c1cccc(C[33*])c1;[1*]c1cccc([34*])c1;[19*]C(=O)N1CCOCC1CNCO[34*];[19*]C(=O)N1CCOCC1CNC[33*];[19*]C(=O)N1CCOCC1CN[32*];[19*]C(=O)N1CCOCC1C[31*];[19*]C(=O)N1CCOCC1[30*];[2*][C@@H](C)c1cccc(COCN[30*])c1;[2*][C@@H](C)c1cccc(COC[31*])c1;[2*][C@@H](C)c1cccc(CO[32*])c1;[2*][C@@H](C)c1cccc(C[33*])c1;[2*][C@@H](C)c1cccc([34*])c1;[22*]N1CCOCC1CNCOC[35*];[22*]N1CCOCC1CNCO[34*];[22*]N1CCOCC1CNC[33*];[22*]N1CCOCC1CN[32*];[22*]N1CCOCC1C[31*];[22*]N1CCOCC1[30*];[29*]CNCOC[35*];[29*]CNCO[34*];[29*]CNC[33*];[3*]N[C@@H](C)c1cccc(COC[31*])c1;[3*]N[C@@H](C)c1cccc(CO[32*])c1;[3*]N[C@@H](C)c1cccc(C[33*])c1;[3*]N[C@@H](C)c1cccc([34*])c1;[3*]N[C@H]([39*])C;[30*]NCOC[35*];[30*]NCO[34*];[31*]COC[35*]
CAND_0c4c571dfb,26,0,26,True,[1*]c1ccc(CNCOC[28*])cc1;[1*]c1ccc(CNCO[30*])cc1;[1*]c1ccc(CNC[31*])cc1;[1*]c1ccc(CN[32*])cc1;[1*]c1ccc(C[33*])cc1;[1*]c1ccc([34*])cc1;[2*][C@@H](C)c1ccc(CNCO[30*])cc1;[2*][C@@H](C)c1ccc(CNC[31*])cc1;[2*][C@@H](C)c1ccc(CN[32*])cc1;[2*][C@@H](C)c1ccc(C[33*])cc1;[2*][C@@H](C)c1ccc([34*])cc1;[28*]COCNC[35*];[28*]COCN[34*];[28*]COC[33*];[3*]N[C@@H](C)c1ccc(CNC[31*])cc1;[3*]N[C@@H](C)c1ccc(CN[32*])cc1;[3*]N[C@@H](C)c1ccc(C[33*])cc1;[3*]N[C@@H](C)c1ccc([34*])cc1;[3*]N[C@H]([38*])C;[30*]OCNC[35*];[30*]OCN[34*];[31*]CNC[35*];[5*]n1cnc2ccnc(COC[33*])c21;[5*]n1cnc2ccnc(CO[32*])c21;[5*]n1cnc2ccnc(C[31*])c21;[5*]n1cnc2ccnc([30*])c21,,[1*]c1ccc(CNCOC[28*])cc1;[1*]c1ccc(CNCO[30*])cc1;[1*]c1ccc(CNC[31*])cc1;[1*]c1ccc(CN[32*])cc1;[1*]c1ccc(C[33*])cc1;[1*]c1ccc([34*])cc1;[2*][C@@H](C)c1ccc(CNCO[30*])cc1;[2*][C@@H](C)c1ccc(CNC[31*])cc1;[2*][C@@H](C)c1ccc(CN[32*])cc1;[2*][C@@H](C)c1ccc(C[33*])cc1;[2*][C@@H](C)c1ccc([34*])cc1;[28*]COCNC[35*];[28*]COCN[34*];[28*]COC[33*];[3*]N[C@@H](C)c1ccc(CNC[31*])cc1;[3*]N[C@@H](C)c1ccc(CN[32*])cc1;[3*]N[C@@H](C)c1ccc(C[33*])cc1;[3*]N[C@@H](C)c1ccc([34*])cc1;[3*]N[C@H]([38*])C;[30*]OCNC[35*];[30*]OCN[34*];[31*]CNC[35*];[5*]n1cnc2ccnc(COC[33*])c21;[5*]n1cnc2ccnc(CO[32*])c21;[5*]n1cnc2ccnc(C[31*])c21;[5*]n1cnc2ccnc([30*])c21
CAND_7bb640e370,31,0,31,True,[1*]c1ccc(CCNCOC[28*])cc1;[1*]c1ccc(CCNCO[30*])cc1;[1*]c1ccc(CCNC[31*])cc1;[1*]c1ccc(CCN[32*])cc1;[1*]c1ccc(CC[33*])cc1;[1*]c1ccc(C[34*])cc1;[1*]c1ccc([35*])cc1;[2*][C@@H](C)c1ccc(CCNC[31*])cc1;[2*][C@@H](C)c1ccc(CCN[32*])cc1;[2*][C@@H](C)c1ccc(CC[33*])cc1;[2*][C@@H](C)c1ccc(C[34*])cc1;[2*][C@@H](C)c1ccc([35*])cc1;[28*]COCNCC[36*];[28*]COCNC[35*];[28*]COCN[34*];[28*]COC[33*];[3*]N[C@@H](C)c1ccc(CCN[32*])cc1;[3*]N[C@@H](C)c1ccc(CC[33*])cc1;[3*]N[C@@H](C)c1ccc(C[34*])cc1;[3*]N[C@@H](C)c1ccc([35*])cc1;[3*]N[C@H]([39*])C;[30*]OCNCC[36*];[30*]OCNC[35*];[30*]OCN[34*];[31*]CNCC[36*];[31*]CNC[35*];[32*]NCC[36*];[5*]n1cnc2ccnc(COC[33*])c21;[5*]n1cnc2ccnc(CO[32*])c21;[5*]n1cnc2ccnc(C[31*])c21;[5*]n1cnc2ccnc([30*])c21,,[1*]c1ccc(CCNCOC[28*])cc1;[1*]c1ccc(CCNCO[30*])cc1;[1*]c1ccc(CCNC[31*])cc1;[1*]c1ccc(CCN[32*])cc1;[1*]c1ccc(CC[33*])cc1;[1*]c1ccc(C[34*])cc1;[1*]c1ccc([35*])cc1;[2*][C@@H](C)c1ccc(CCNC[31*])cc1;[2*][C@@H](C)c1ccc(CCN[32*])cc1;[2*][C@@H](C)c1ccc(CC[33*])cc1;[2*][C@@H](C)c1ccc(C[34*])cc1;[2*][C@@H](C)c1ccc([35*])cc1;[28*]COCNCC[36*];[28*]COCNC[35*];[28*]COCN[34*];[28*]COC[33*];[3*]N[C@@H](C)c1ccc(CCN[32*])cc1;[3*]N[C@@H](C)c1ccc(CC[33*])cc1;[3*]N[C@@H](C)c1ccc(C[34*])cc1;[3*]N[C@@H](C)c1ccc([35*])cc1;[3*]N[C@H]([39*])C;[30*]OCNCC[36*];[30*]OCNC[35*];[30*]OCN[34*];[31*]CNCC[36*];[31*]CNC[35*];[32*]NCC[36*];[5*]n1cnc2ccnc(COC[33*])c21;[5*]n1cnc2ccnc(CO[32*])c21;[5*]n1cnc2ccnc(C[31*])c21;[5*]n1cnc2ccnc([30*])c21
CAND_41d4e94ffe,33,0,33,True,[1*]c1cccc(COCNC[28*])c1;[1*]c1cccc(COCN[29*])c1;[1*]c1cccc(COC[30*])c1;[1*]c1cccc(CO[31*])c1;[1*]c1cccc(C[32*])c1;[1*]c1cccc([33*])c1;[19*]C(=O)N1CCOC(CNCO[33*])C1;[19*]C(=O)N1CCOC(CNC[32*])C1;[19*]C(=O)N1CCOC(CN[31*])C1;[19*]C(=O)N1CCOC(C[30*])C1;[19*]C(=O)N1CCOC([29*])C1;[2*][C@@H](C)c1cccc(COCN[29*])c1;[2*][C@@H](C)c1cccc(COC[30*])c1;[2*][C@@H](C)c1cccc(CO[31*])c1;[2*][C@@H](C)c1cccc(C[32*])c1;[2*][C@@H](C)c1cccc([33*])c1;[22*]N1CCOC(CNCOC[34*])C1;[22*]N1CCOC(CNCO[33*])C1;[22*]N1CCOC(CNC[32*])C1;[22*]N1CCOC(CN[31*])C1;[22*]N1CCOC(C[30*])C1;[22*]N1CCOC([29*])C1;[28*]CNCOC[34*];[28*]CNCO[33*];[28*]CNC[32*];[29*]NCOC[34*];[29*]NCO[33*];[3*]N[C@@H](C)c1cccc(COC[30*])c1;[3*]N[C@@H](C)c1cccc(CO[31*])c1;[3*]N[C@@H](C)c1cccc(C[32*])c1;[3*]N[C@@H](C)c1cccc([33*])c1;[3*]N[C@H]([38*])C;[30*]COC[34*],,[1*]c1cccc(COCNC[28*])c1;[1*]c1cccc(COCN[29*])c1;[1*]c1cccc(COC[30*])c1;[1*]c1cccc(CO[31*])c1;[1*]c1cccc(C[32*])c1;[1*]c1cccc([33*])c1;[19*]C(=O)N1CCOC(CNCO[33*])C1;[19*]C(=O)N1CCOC(CNC[32*])C1;[19*]C(=O)N1CCOC(CN[31*])C1;[19*]C(=O)N1CCOC(C[30*])C1;[19*]C(=O)N1CCOC([29*])C1;[2*][C@@H](C)c1cccc(COCN[29*])c1;[2*][C@@H](C)c1cccc(COC[30*])c1;[2*][C@@H](C)c1cccc(CO[31*])c1;[2*][C@@H](C)c1cccc(C[32*])c1;[2*][C@@H](C)c1cccc([33*])c1;[22*]N1CCOC(CNCOC[34*])C1;[22*]N1CCOC(CNCO[33*])C1;[22*]N1CCOC(CNC[32*])C1;[22*]N1CCOC(CN[31*])C1;[22*]N1CCOC(C[30*])C1;[22*]N1CCOC([29*])C1;[28*]CNCOC[34*];[28*]CNCO[33*];[28*]CNC[32*];[29*]NCOC[34*];[29*]NCO[33*];[3*]N[C@@H](C)c1cccc(COC[30*])c1;[3*]N[C@@H](C)c1cccc(CO[31*])c1;[3*]N[C@@H](C)c1cccc(C[32*])c1;[3*]N[C@@H](C)c1cccc([33*])c1;[3*]N[C@H]([38*])C;[30*]COC[34*]
CAND_5a97f362dc,39,0,39,True,[1*]c1cccc(COCNCC[28*])c1;[1*]c1cccc(COCNC[29*])c1;[1*]c1cccc(COCN[30*])c1;[1*]c1cccc(COC[31*])c1;[1*]c1cccc(CO[32*])c1;[1*]c1cccc(C[33*])c1;[1*]c1cccc([34*])c1;[19*]C(=O)N1CCOC(CCNC[33*])C1;[19*]C(=O)N1CCOC(CCN[32*])C1;[19*]C(=O)N1CCOC(CC[31*])C1;[19*]C(=O)N1CCOC(C[30*])C1;[19*]C(=O)N1CCOC([29*])C1;[2*][C@@H](C)c1cccc(COCN[30*])c1;[2*][C@@H](C)c1cccc(COC[31*])c1;[2*][C@@H](C)c1cccc(CO[32*])c1;[2*][C@@H](C)c1cccc(C[33*])c1;[2*][C@@H](C)c1cccc([34*])c1;[22*]N1CCOC(CCNCOC[35*])C1;[22*]N1CCOC(CCNCO[34*])C1;[22*]N1CCOC(CCNC[33*])C1;[22*]N1CCOC(CCN[32*])C1;[22*]N1CCOC(CC[31*])C1;[22*]N1CCOC(C[30*])C1;[22*]N1CCOC([29*])C1;[28*]CCNCOC[35*];[28*]CCNCO[34*];[28*]CCNC[33*];[28*]CCN[32*];[29*]CNCOC[35*];[29*]CNCO[34*];[29*]CNC[33*];[3*]N[C@@H](C)c1cccc(COC[31*])c1;[3*]N[C@@H](C)c1cccc(CO[32*])c1;[3*]N[C@@H](C)c1cccc(C[33*])c1;[3*]N[C@@H](C)c1cccc([34*])c1;[3*]N[C@H]([39*])C;[30*]NCOC[35*];[30*]NCO[34*];[31*]COC[35*],,[1*]c1cccc(COCNCC[28*])c1;[1*]c1cccc(COCNC[29*])c1;[1*]c1cccc(COCN[30*])c1;[1*]c1cccc(COC[31*])c1;[1*]c1cccc(CO[32*])c1;[1*]c1cccc(C[33*])c1;[1*]c1cccc([34*])c1;[19*]C(=O)N1CCOC(CCNC[33*])C1;[19*]C(=O)N1CCOC(CCN[32*])C1;[19*]C(=O)N1CCOC(CC[31*])C1;[19*]C(=O)N1CCOC(C[30*])C1;[19*]C(=O)N1CCOC([29*])C1;[2*][C@@H](C)c1cccc(COCN[30*])c1;[2*][C@@H](C)c1cccc(COC[31*])c1;[2*][C@@H](C)c1cccc(CO[32*])c1;[2*][C@@H](C)c1cccc(C[33*])c1;[2*][C@@H](C)c1cccc([34*])c1;[22*]N1CCOC(CCNCOC[35*])C1;[22*]N1CCOC(CCNCO[34*])C1;[22*]N1CCOC(CCNC[33*])C1;[22*]N1CCOC(CCN[32*])C1;[22*]N1CCOC(CC[31*])C1;[22*]N1CCOC(C[30*])C1;[22*]N1CCOC([29*])C1;[28*]CCNCOC[35*];[28*]CCNCO[34*];[28*]CCNC[33*];[28*]CCN[32*];[29*]CNCOC[35*];[29*]CNCO[34*];[29*]CNC[33*];[3*]N[C@@H](C)c1cccc(COC[31*])c1;[3*]N[C@@H](C)c1cccc(CO[32*])c1;[3*]N[C@@H](C)c1cccc(C[33*])c1;[3*]N[C@@H](C)c1cccc([34*])c1;[3*]N[C@H]([39*])C;[30*]NCOC[35*];[30*]NCO[34*];[31*]COC[35*]
CAND_77c6dea9a3,24,0,24,True,[13*]N[C@@H](CCOC[28*])c1ccccc1;[13*]N[C@@H](CCO[29*])c1ccccc1;[13*]N[C@@H](CC[30*])c1ccccc1;[13*]N[C@@H](C[31*])c1ccccc1;[13*]N[C@@H]([32*])c1ccccc1;[15*]n1cnc2cc(CNC[30*])ncc21;[15*]n1cnc2cc(CN[29*])ncc21;[15*]n1cnc2cc(C[28*])ncc21;[15*]n1cnc2cc([27*])ncc21;[23*]CNCOCC[33*];[23*]CNCOC[32*];[23*]CNCO[31*];[23*]CNC[30*];[27*]NCOCC[33*];[27*]NCOCC[C@H]([40*])c1ccccc1;[27*]NCOC[32*];[27*]NCO[31*];[28*]COCC[33*];[28*]COCC[C@H]([40*])c1ccccc1;[28*]COC[32*];[29*]OCC[33*];[29*]OCC[C@H]([40*])c1ccccc1;[30*]CC[C@H]([40*])c1ccccc1;[31*]C[C@H]([40*])c1ccccc1,,[13*]N[C@@H](CCOC[28*])c1ccccc1;[13*]N[C@@H](CCO[29*])c1ccccc1;[13*]N[C@@H](CC[30*])c1ccccc1;[13*]N[C@@H](C[31*])c1ccccc1;[13*]N[C@@H]([32*])c1ccccc1;[15*]n1cnc2cc(CNC[30*])ncc21;[15*]n1cnc2cc(CN[29*])ncc21;[15*]n1cnc2cc(C[28*])ncc21;[15*]n1cnc2cc([27*])ncc21;[23*]CNCOCC[33*];[23*]CNCOC[32*];[23*]CNCO[31*];[23*]CNC[30*];[27*]NCOCC[33*];[27*]NCOCC[C@H]([40*])c1ccccc1;[27*]NCOC[32*];[27*]NCO[31*];[28*]COCC[33*];[28*]COCC[C@H]([40*])c1ccccc1;[28*]COC[32*];[29*]OCC[33*];[29*]OCC[C@H]([40*])c1ccccc1;[30*]CC[C@H]([40*])c1ccccc1;[31*]C[C@H]([40*])c1ccccc1
CAND_0ff829bf6a,26,0,26,True,[1*]c1cccc(COCNC[28*])c1;[1*]c1cccc(COCN[30*])c1;[1*]c1cccc(COC[31*])c1;[1*]c1cccc(CO[32*])c1;[1*]c1cccc(C[33*])c1;[1*]c1cccc([34*])c1;[2*][C@@H](C)c1cccc(COCN[30*])c1;[2*][C@@H](C)c1cccc(COC[31*])c1;[2*][C@@H](C)c1cccc(CO[32*])c1;[2*][C@@H](C)c1cccc(C[33*])c1;[2*][C@@H](C)c1cccc([34*])c1;[28*]CNCOC[35*];[28*]CNCO[34*];[28*]CNC[33*];[3*]N[C@@H](C)c1cccc(COC[31*])c1;[3*]N[C@@H](C)c1cccc(CO[32*])c1;[3*]N[C@@H](C)c1cccc(C[33*])c1;[3*]N[C@@H](C)c1cccc([34*])c1;[3*]N[C@H]([39*])C;[30*]NCOC[35*];[30*]NCO[34*];[31*]COC[35*];[5*]n1cnc2ccnc(CNC[33*])c21;[5*]n1cnc2ccnc(CN[32*])c21;[5*]n1cnc2ccnc(C[31*])c21;[5*]n1cnc2ccnc([30*])c21,,[1*]c1cccc(COCNC[28*])c1;[1*]c1cccc(COCN[30*])c1;[1*]c1cccc(COC[31*])c1;[1*]c1cccc(CO[32*])c1;[1*]c1cccc(C[33*])c1;[1*]c1cccc([34*])c1;[2*][C@@H](C)c1cccc(COCN[30*])c1;[2*][C@@H](C)c1cccc(COC[31*])c1;[2*][C@@H](C)c1cccc(CO[32*])c1;[2*][C@@H](C)c1cccc(C[33*])c1;[2*][C@@H](C)c1cccc([34*])c1;[28*]CNCOC[35*];[28*]CNCO[34*];[28*]CNC[33*];[3*]N[C@@H](C)c1cccc(COC[31*])c1;[3*]N[C@@H](C)c1cccc(CO[32*])c1;[3*]N[C@@H](C)c1cccc(C[33*])c1;[3*]N[C@@H](C)c1cccc([34*])c1;[3*]N[C@H]([39*])C;[30*]NCOC[35*];[30*]NCO[34*];[31*]COC[35*];[5*]n1cnc2ccnc(CNC[33*])c21;[5*]n1cnc2ccnc(CN[32*])c21;[5*]n1cnc2ccnc(C[31*])c21;[5*]n1cnc2ccnc([30*])c21
CAND_0b27caaeee,27,0,27,True,[1*]c1cccc(COCNCC[28*])c1;[1*]c1cccc(COCNC[29*])c1;[1*]c1cccc(COCN[30*])c1;[1*]c1cccc(COC[31*])c1;[1*]c1cccc(CO[32*])c1;[1*]c1cccc(C[33*])c1;[1*]c1cccc([34*])c1;[2*][C@@H](C)c1cccc(COCN[30*])c1;[2*][C@@H](C)c1cccc(COC[31*])c1;[2*][C@@H](C)c1cccc(CO[32*])c1;[2*][C@@H](C)c1cccc(C[33*])c1;[2*][C@@H](C)c1cccc([34*])c1;[28*]CCNCOC[35*];[28*]CCNCO[34*];[28*]CCNC[33*];[28*]CCN[32*];[29*]CNCOC[35*];[29*]CNCO[34*];[29*]CNC[33*];[3*]N[C@@H](C)c1cccc(COC[31*])c1;[3*]N[C@@H](C)c1cccc(CO[32*])c1;[3*]N[C@@H](C)c1cccc(C[33*])c1;[3*]N[C@@H](C)c1cccc([34*])c1;[3*]N[C@H]([39*])C;[30*]NCOC[35*];[30*]NCO[34*];[31*]COC[35*],,[1*]c1cccc(COCNCC[28*])c1;[1*]c1cccc(COCNC[29*])c1;[1*]c1cccc(COCN[30*])c1;[1*]c1cccc(COC[31*])c1;[1*]c1cccc(CO[32*])c1;[1*]c1cccc(C[33*])c1;[1*]c1cccc([34*])c1;[2*][C@@H](C)c1cccc(COCN[30*])c1;[2*][C@@H](C)c1cccc(COC[31*])c1;[2*][C@@H](C)c1cccc(CO[32*])c1;[2*][C@@H](C)c1cccc(C[33*])c1;[2*][C@@H](C)c1cccc([34*])c1;[28*]CCNCOC[35*];[28*]CCNCO[34*];[28*]CCNC[33*];[28*]CCN[32*];[29*]CNCOC[35*];[29*]CNCO[34*];[29*]CNC[33*];[3*]N[C@@H](C)c1cccc(COC[31*])c1;[3*]N[C@@H](C)c1cccc(CO[32*])c1;[3*]N[C@@H](C)c1cccc(C[33*])c1;[3*]N[C@@H](C)c1cccc([34*])c1;[3*]N[C@H]([39*])C;[30*]NCOC[35*];[30*]NCO[34*];[31*]COC[35*]
CAND_3ff403a17c,35,0,35,True,[16*]c1cnn(CCOCNC[32*])c1;[16*]c1cnn(CCOCN[31*])c1;[16*]c1cnn(CCOC[30*])c1;[16*]c1cnn(CCO[29*])c1;[16*]c1cnn(CC[28*])c1;[16*]c1cnn(C[27*])c1;[16*]c1cnn([26*])c1;[24*]CCOCNC[32*];[24*]CCOCN[31*];[24*]CCOC[30*];[24*]CCO[29*];[26*]COCNC[32*];[26*]COCN[31*];[26*]COC[30*];[27*]OCNC[32*];[27*]OCN[31*];[28*]CNC[32*];[3*]C1(CNCOCC[24*])CC1;[3*]C1(CNCOC[26*])CC1;[3*]C1(CNCO[27*])CC1;[3*]C1(CNC[28*])CC1;[3*]C1(CN[29*])CC1;[3*]C1(C[30*])CC1;[4*]C(C(C)C)C1(CNCOC[26*])CC1;[4*]C(C(C)C)C1(CNCO[27*])CC1;[4*]C(C(C)C)C1(CNC[28*])CC1;[4*]C(C(C)C)C1(CN[29*])CC1;[4*]C(C(C)C)C1(C[30*])CC1;[4*]C(C(C)C)C1([31*])CC1;[5*]NC(C(C)C)C1(CNCO[27*])CC1;[5*]NC(C(C)C)C1(CNC[28*])CC1;[5*]NC(C(C)C)C1(CN[29*])CC1;[5*]NC(C(C)C)C1(C[30*])CC1;[5*]NC(C(C)C)C1([31*])CC1;[5*]NC([32*])C(C)C,,[16*]c1cnn(CCOCNC[32*])c1;[16*]c1cnn(CCOCN[31*])c1;[16*]c1cnn(CCOC[30*])c1;[16*]c1cnn(CCO[29*])c1;[16*]c1cnn(CC[28*])c1;[16*]c1cnn(C[27*])c1;[16*]c1cnn([26*])c1;[24*]CCOCNC[32*];[24*]CCOCN[31*];[24*]CCOC[30*];[24*]CCO[29*];[26*]COCNC[32*];[26*]COCN[31*];[26*]COC[30*];[27*]OCNC[32*];[27*]OCN[31*];[28*]CNC[32*];[3*]C1(CNCOCC[24*])CC1;[3*]C1(CNCOC[26*])CC1;[3*]C1(CNCO[27*])CC1;[3*]C1(CNC[28*])CC1;[3*]C1(CN[29*])CC1;[3*]C1(C[30*])CC1;[4*]C(C(C)C)C1(CNCOC[26*])CC1;[4*]C(C(C)C)C1(CNCO[27*])CC1;[4*]C(C(C)C)C1(CNC[28*])CC1;[4*]C(C(C)C)C1(CN[29*])CC1;[4*]C(C(C)C)C1(C[30*])CC1;[4*]C(C(C)C)C1([31*])CC1;[5*]NC(C(C)C)C1(CNCO[27*])CC1;[5*]NC(C(C)C)C1(CNC[28*])CC1;[5*]NC(C(C)C)C1(CN[29*])CC1;[5*]NC(C(C)C)C1(C[30*])CC1;[5*]NC(C(C)C)C1([31*])CC1;[5*]NC([32*])C(C)C
CAND_7bc97f0fe0,29,0,29,True,[16*]c1cn(C)nc1COCNC[32*];[16*]c1cn(C)nc1COCN[31*];[16*]c1cn(C)nc1COC[30*];[16*]c1cn(C)nc1CO[29*];[16*]c1cn(C)nc1C[28*];[16*]c1cn(C)nc1[27*];[26*]COCNC[32*];[26*]COCN[31*];[26*]COC[30*];[27*]OCNC[32*];[27*]OCN[31*];[28*]CNC[32*];[3*]C1(CNCOC[26*])CC1;[3*]C1(CNCO[27*])CC1;[3*]C1(CNC[28*])CC1;[3*]C1(CN[29*])CC1;[3*]C1(C[30*])CC1;[4*]C(C(C)C)C1(CNCOC[26*])CC1;[4*]C(C(C)C)C1(CNCO[27*])CC1;[4*]C(C(C)C)C1(CNC[28*])CC1;[4*]C(C(C)C)C1(CN[29*])CC1;[4*]C(C(C)C)C1(C[30*])CC1;[4*]C(C(C)C)C1([31*])CC1;[5*]NC(C(C)C)C1(CNCO[27*])CC1;[5*]NC(C(C)C)C1(CNC[28*])CC1;[5*]NC(C(C)C)C1(CN[29*])CC1;[5*]NC(C(C)C)C1(C[30*])CC1;[5*]NC(C(C)C)C1([31*])CC1;[5*]NC([32*])C(C)C,,[16*]c1cn(C)nc1COCNC[32*];[16*]c1cn(C)nc1COCN[31*];[16*]c1cn(C)nc1COC[30*];[16*]c1cn(C)nc1CO[29*];[16*]c1cn(C)nc1C[28*];[16*]c1cn(C)nc1[27*];[26*]COCNC[32*];[26*]COCN[31*];[26*]COC[30*];[27*]OCNC[32*];[27*]OCN[31*];[28*]CNC[32*];[3*]C1(CNCOC[26*])CC1;[3*]C1(CNCO[27*])CC1;[3*]C1(CNC[28*])CC1;[3*]C1(CN[29*])CC1;[3*]C1(C[30*])CC1;[4*]C(C(C)C)C1(CNCOC[26*])CC1;[4*]C(C(C)C)C1(CNCO[27*])CC1;[4*]C(C(C)C)C1(CNC[28*])CC1;[4*]C(C(C)C)C1(CN[29*])CC1;[4*]C(C(C)C)C1(C[30*])CC1;[4*]C(C(C)C)C1([31*])CC1;[5*]NC(C(C)C)C1(CNCO[27*])CC1;[5*]NC(C(C)C)C1(CNC[28*])CC1;[5*]NC(C(C)C)C1(CN[29*])CC1;[5*]NC(C(C)C)C1(C[30*])CC1;[5*]NC(C(C)C)C1([31*])CC1;[5*]NC([32*])C(C)C
CAND_3b3082de1a,29,0,29,True,[16*]c1cnn(C)c1COCNC[32*];[16*]c1cnn(C)c1COCN[31*];[16*]c1cnn(C)c1COC[30*];[16*]c1cnn(C)c1CO[29*];[16*]c1cnn(C)c1C[28*];[16*]c1cnn(C)c1[27*];[26*]COCNC[32*];[26*]COCN[31*];[26*]COC[30*];[27*]OCNC[32*];[27*]OCN[31*];[28*]CNC[32*];[3*]C1(CNCOC[26*])CC1;[3*]C1(CNCO[27*])CC1;[3*]C1(CNC[28*])CC1;[3*]C1(CN[29*])CC1;[3*]C1(C[30*])CC1;[4*]C(C(C)C)C1(CNCOC[26*])CC1;[4*]C(C(C)C)C1(CNCO[27*])CC1;[4*]C(C(C)C)C1(CNC[28*])CC1;[4*]C(C(C)C)C1(CN[29*])CC1;[4*]C(C(C)C)C1(C[30*])CC1;[4*]C(C(C)C)C1([31*])CC1;[5*]NC(C(C)C)C1(CNCO[27*])CC1;[5*]NC(C(C)C)C1(CNC[28*])CC1;[5*]NC(C(C)C)C1(CN[29*])CC1;[5*]NC(C(C)C)C1(C[30*])CC1;[5*]NC(C(C)C)C1([31*])CC1;[5*]NC([32*])C(C)C,,[16*]c1cnn(C)c1COCNC[32*];[16*]c1cnn(C)c1COCN[31*];[16*]c1cnn(C)c1COC[30*];[16*]c1cnn(C)c1CO[29*];[16*]c1cnn(C)c1C[28*];[16*]c1cnn(C)c1[27*];[26*]COCNC[32*];[26*]COCN[31*];[26*]COC[30*];[27*]OCNC[32*];[27*]OCN[31*];[28*]CNC[32*];[3*]C1(CNCOC[26*])CC1;[3*]C1(CNCO[27*])CC1;[3*]C1(CNC[28*])CC1;[3*]C1(CN[29*])CC1;[3*]C1(C[30*])CC1;[4*]C(C(C)C)C1(CNCOC[26*])CC1;[4*]C(C(C)C)C1(CNCO[27*])CC1;[4*]C(C(C)C)C1(CNC[28*])CC1;[4*]C(C(C)C)C1(CN[29*])CC1;[4*]C(C(C)C)C1(C[30*])CC1;[4*]C(C(C)C)C1([31*])CC1;[5*]NC(C(C)C)C1(CNCO[27*])CC1;[5*]NC(C(C)C)C1(CNC[28*])CC1;[5*]NC(C(C)C)C1(CN[29*])CC1;[5*]NC(C(C)C)C1(C[30*])CC1;[5*]NC(C(C)C)C1([31*])CC1;[5*]NC([32*])C(C)C
