candidate_id,source_generator,parent_mol_id,canonical_smiles,inchikey,valid_rdkit,unique_flag,novel_flag,mw,logp,tpsa,hbd,hba,rotatable_bonds,qed,sa_score,murcko_scaffold,max_ring_size,has_macrocycle_12_20,has_constrained_ring_8_11,passes_basic_filters,generation_notes,best_score,qed_admet,sa_score_admet,mw_admet,logp_admet,tpsa_admet,hbd_admet,hba_admet,rotatable_bonds_admet,lipinski_violations,veber_pass,admet_score,synthesis_score,safety_proxy_score,main_risk,pose_score,pose_decision,contacts_within_4A,hard_clashes_lt_1_8A,smiles,docking_score,diversity_cluster,docking_score_scaled,novelty_score,final_weighted_score,rank,decision,diverse_rank,selection_tier
CAND_90a56ce4dc,selfies,JAK2_1e3c7a3902,C=CN(CCNc1cccn(C2N=CC=c3ccc(=CCC=COC)n32)c1=N)C[C@H](C)O,JNWKCGBTWCURQI-XGLRFROISA-N,True,True,True,436.56,1.2073,90.8,3,6,11,0.462,4.106,C=c1ccc2n1C(n1ccccc1=N)N=CC=2,6,False,False,True,selfies_token_mutation,,0.462,4.106,436.56,1.2073,90.8,3,6,11,0,False,0.6754,0.654889,1.0,veber_fail,0.5,,,,C=CN(CCNc1cccn(C2N=CC=c3ccc(=CCC=COC)n32)c1=N)C[C@H](C)O,,scaffold_cbde60f9,0.0,1.0,0.458313,3804,hold_for_review,2665,backup_candidate
CAND_4bd2248621,selfies,JAK2_af44d6ccb1,FC(=C(N=C=NC1C=CCN1)N[C@@H]1C=CC=CC=NC1)C(Cl)N1CCNCC1,HPASXMZWQIGLIG-KLHKWILBSA-N,True,True,True,405.909,1.4095,76.41,3,7,6,0.2701,4.061,C(=NC(=CCN1CCNCC1)N[C@@H]1C=CC=CC=NC1)=NC1C=CCN1,8,False,True,True,selfies_token_mutation,,0.2701,4.061,405.909,1.4095,76.41,3,7,6,0,True,0.671545,0.659889,1.0,no_major_descriptor_risk,0.5,,,,FC(=C(N=C=NC1C=CCN1)N[C@@H]1C=CC=CC=NC1)C(Cl)N1CCNCC1,,scaffold_35b55696,0.0,1.0,0.458292,3805,hold_for_review,2666,backup_candidate
CAND_1dbc9a5dcf,selfies,JAK2_927180c033,CC(C)ONC=C1C=CN2C(=C1)C=C2C=NCNC=C1C=CC(N[SH]2CCOCC2)=C1,VHFIGOOEEXMDQJ-UHFFFAOYSA-N,True,True,True,441.601,2.9021,70.15,4,7,9,0.1909,3.634,C=C1C=CN2C(=C1)C=C2C=NCNC=C1C=CC(N[SH]2CCOCC2)=C1,6,False,False,True,selfies_token_mutation,,0.1909,3.634,441.601,2.9021,70.15,4,7,9,0,True,0.635905,0.707333,1.0,no_major_descriptor_risk,0.5,,,,CC(C)ONC=C1C=CN2C(=C1)C=C2C=NCNC=C1C=CC(N[SH]2CCOCC2)=C1,,scaffold_4b21f8d6,0.0,1.0,0.458281,3806,hold_for_review,2667,backup_candidate
CAND_55276d4bed,macrocycle_linker,JAK2_dbe7510318,O=C1Nc2c[nH]nc2-c2nc3c(cc(CN4CCOCC4)cc3[nH]2)CCCCOCCCC2CC2N1,WJTFUSSIPCHCLB-UHFFFAOYSA-N,True,True,True,493.612,3.4283,120.19,4,6,2,0.4342,4.948,O=C1Nc2c[nH]nc2-c2nc3c(cc(CN4CCOCC4)cc3[nH]2)CCCCOCCCC2CC2N1,19,True,False,True,macrocycle_bridge_oxa_path10_ring18,,0.4342,4.948,493.612,3.4283,120.19,4,6,2,0,True,0.74539,0.561333,1.0,no_major_descriptor_risk,0.5,,,,O=C1Nc2c[nH]nc2-c2nc3c(cc(CN4CCOCC4)cc3[nH]2)CCCCOCCCC2CC2N1,,scaffold_55276d4b,0.0,1.0,0.458278,3807,hold_for_review,2668,backup_candidate
CAND_79a14885c3,selfies,JAK2_34d30ab507,C=S(C)(=O)c1ccc(-c2cccn3nc(NCC=CC=C4PC5=C4CCC(NC)C5)nc23)cc1,HMCBKYPWZXHANU-UHFFFAOYSA-N,True,True,True,491.601,4.6715,71.32,2,5,7,0.3713,4.612,C(=CCNc1nc2c(-c3ccccc3)cccn2n1)C=C1PC2=C1CCCC2,6,False,False,True,selfies_token_mutation,,0.3713,4.612,491.601,4.6715,71.32,2,5,7,0,True,0.717085,0.598667,1.0,no_major_descriptor_risk,0.5,,,,C=S(C)(=O)c1ccc(-c2cccn3nc(NCC=CC=C4PC5=C4CCC(NC)C5)nc23)cc1,,scaffold_268f0b0d,0.0,1.0,0.458217,3808,hold_for_review,2669,backup_candidate
CAND_d8a3d451fb,selfies,JAK2_70cc9d691f,C=C=CC(F)NC=NC(=NC(=C)NC1CCOSC1)N[C@@H](C)c1ncc(F)cn1,SUWNHJDVOBVDCT-JQRITLKVSA-N,True,True,True,423.493,2.3748,95.82,3,6,8,0.1942,3.658,C=C(N=CNCc1ncccn1)NC1CCOSC1,6,False,False,True,selfies_token_mutation,,0.1942,3.658,423.493,2.3748,95.82,3,6,8,0,True,0.63739,0.704667,1.0,no_major_descriptor_risk,0.5,,,,C=C=CC(F)NC=NC(=NC(=C)NC1CCOSC1)N[C@@H](C)c1ncc(F)cn1,,scaffold_c28e75f2,0.0,1.0,0.458178,3809,hold_for_review,2670,backup_candidate
CAND_95aa521837,selfies,JAK2_6f8843e888,CC1=CC=C(Nc2ncc3ccc(C4=CC(N(C)S(C)(=O)=O)=CCC4)n3n2)C=CN=CCN(CC(N)=O)C1,XTPDCOWFLQIXGQ-UHFFFAOYSA-N,True,True,True,536.662,2.3093,138.29,2,8,7,0.5537,4.412,C1=CCCC(c2ccc3cnc(NC4=CC=CCNCC=NC=C4)nn23)=C1,11,False,True,True,selfies_token_mutation,,0.5537,4.412,536.662,2.3093,138.29,2,8,7,1,True,0.700165,0.620889,1.0,1_lipinski_violations,0.5,,,,CC1=CC=C(Nc2ncc3ccc(C4=CC(N(C)S(C)(=O)=O)=CCC4)n3n2)C=CN=CCN(CC(N)=O)C1,,scaffold_0f52c033,0.0,1.0,0.458166,3810,hold_for_review,2671,backup_candidate
CAND_ea55201e3d,rdkit,JAK2_640f6a716a,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)c(Cl)c(OC)c1OC,UTAXJMXVDYMNMK-UHFFFAOYSA-N,True,True,True,504.906,4.2866,128.75,3,10,7,0.4283,3.736,O=C1COc2ccc(Nc3ccnc(Nc4ccccc4)n3)nc2N1,6,False,False,True,rdkit_reaction_aryl_Cl,,0.4283,3.736,504.906,4.2866,128.75,3,10,7,1,True,0.643735,0.696,1.0,1_lipinski_violations,0.5,,,,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)c(Cl)c(OC)c1OC,,scaffold_4917a5c1,0.0,1.0,0.458147,3811,hold_for_review,0,not_selected
CAND_47dc109f3d,selfies,JAK2_1225662731,COSc1ccc(C=c2ccc3n2C(NC=CC=C(C(F)=C=C=N)N2CCN(C)CC2)N=3)[nH]1,OEABXBNJRIJNAV-UHFFFAOYSA-N,True,True,True,467.574,1.8794,84.67,3,7,8,0.239,3.903,C(C=CN1CCNCC1)=CNC1N=c2ccc(=Cc3ccc[nH]3)n21,6,False,False,True,selfies_token_mutation,,0.239,3.903,467.574,1.8794,84.67,3,7,8,0,True,0.65755,0.677444,1.0,no_major_descriptor_risk,0.5,,,,COSc1ccc(C=c2ccc3n2C(NC=CC=C(C(F)=C=C=N)N2CCN(C)CC2)N=3)[nH]1,,scaffold_48267fa0,0.0,1.0,0.458127,3812,hold_for_review,2672,backup_candidate
CAND_6d755de44e,selfies,JAK2_522c241c10,C=CCOCc1cc(NC=NC=CCF)ccc1OCCN1CCCC1,LCUQWDUMTIYBKI-UHFFFAOYSA-N,True,True,True,361.461,3.7872,46.09,1,4,12,0.2663,3.064,c1ccc(OCCN2CCCC2)cc1,6,False,False,True,selfies_token_mutation,,0.2663,3.064,361.461,3.7872,46.09,1,4,12,0,False,0.587335,0.770667,1.0,veber_fail,0.5,,,,C=CCOCc1cc(NC=NC=CCF)ccc1OCCN1CCCC1,,scaffold_bdf6544b,0.0,1.0,0.458067,3813,hold_for_review,2673,backup_candidate
CAND_c41a5ddedc,selfies,JAK2_51eb2cd77d,COCCC(=O)C=CN=C(N)CC1=C(SC)C=CC=C([SH]=CC=C=O)CC=C1,CDWNYJQPPKLQJK-UHFFFAOYSA-N,True,True,True,418.584,3.5256,81.75,2,5,10,0.1416,3.381,C1=CC=CCC=CC=C1,9,False,True,True,selfies_token_mutation,,0.1416,3.381,418.584,3.5256,81.75,2,5,10,0,True,0.61372,0.735444,1.0,no_major_descriptor_risk,0.5,,,,COCCC(=O)C=CN=C(N)CC1=C(SC)C=CC=C([SH]=CC=C=O)CC=C1,,scaffold_84f4ac1f,0.0,1.0,0.458061,3814,hold_for_review,2674,backup_candidate
CAND_32792aa51d,selfies,JAK2_ec117125df,CNC#CC=C(C=CNCC(=CN=CN[C@@H](C)C1CC1)C(N)=O)c1cnn(C)c1,FYAYVDMSJJGQAY-INIZCTEOSA-N,True,True,True,395.511,0.8727,109.36,4,5,10,0.1174,3.253,C=C(C=CNCC=CN=CNCC1CC1)c1cn[nH]c1,5,False,False,True,selfies_token_mutation,,0.1174,3.253,395.511,0.8727,109.36,4,5,10,0,True,0.60283,0.749667,1.0,no_major_descriptor_risk,0.5,,,,CNC#CC=C(C=CNCC(=CN=CN[C@@H](C)C1CC1)C(N)=O)c1cnn(C)c1,,scaffold_93e55dab,0.0,1.0,0.458016,3815,hold_for_review,2675,backup_candidate
CAND_84b3118f9d,macrocycle_linker,JAK2_9e2ca53048,CC1CCOCc2c(cnn2C)-c2ccc3c(c2)[nH]c2c(C(N)=O)cnc(c23)N[C@H]1C(F)(F)F,NQIJAMNIRCJAAN-ZRYLAOAESA-N,True,True,True,472.471,4.1147,110.85,3,5,1,0.3861,4.705,c1cc2[nH]c3cc4ccc3c2c(n1)NCCCCOCc1[nH]ncc1-4,15,True,False,True,macrocycle_bridge_oxa_path11_ring14,,0.3861,4.705,472.471,4.1147,110.85,3,5,1,0,True,0.723745,0.588333,1.0,no_major_descriptor_risk,0.5,,,,CC1CCOCc2c(cnn2C)-c2ccc3c(c2)[nH]c2c(C(N)=O)cnc(c23)N[C@H]1C(F)(F)F,,scaffold_e2bc6ed0,0.0,1.0,0.457999,3816,hold_for_review,2676,backup_candidate
CAND_a74bd9ef2b,selfies,JAK2_42d4d2b240,CC(C)(C)NS(=O)(=O)c1ccc(-c2cc3c(N)ncc(C(=O)NCCN4CCCOC4)c3s2)cc1,PRLQTSGSTRSSEV-UHFFFAOYSA-N,True,True,True,517.677,3.0319,126.65,3,8,7,0.4396,3.807,O=C(NCCN1CCCOC1)c1cncc2cc(-c3ccccc3)sc12,6,False,False,True,selfies_token_mutation,,0.4396,3.807,517.677,3.0319,126.65,3,8,7,1,True,0.64882,0.688111,1.0,1_lipinski_violations,0.5,,,,CC(C)(C)NS(=O)(=O)c1ccc(-c2cc3c(N)ncc(C(=O)NCCN4CCCOC4)c3s2)cc1,,scaffold_95a76240,0.0,1.0,0.457981,3817,hold_for_review,2677,backup_candidate
CAND_fa39cdab8c,selfies,JAK2_41b9969ce1,C[C@H](NC(N=CNN=NC12C=CC1NN2)=C(F)CF)c1ncc(F)cn1,GOHIFTZVRZHLFC-YZOYKTSDSA-N,True,True,True,367.339,1.102,110.98,4,8,8,0.1801,3.596,C=C(N=CNN=NC12C=CC1NN2)NCc1ncccn1,6,False,False,True,selfies_token_mutation,,0.1801,3.596,367.339,1.102,110.98,4,8,8,0,True,0.631045,0.711556,1.0,no_major_descriptor_risk,0.5,,,,C[C@H](NC(N=CNN=NC12C=CC1NN2)=C(F)CF)c1ncc(F)cn1,,scaffold_423cd067,0.0,1.0,0.457942,3818,hold_for_review,2678,backup_candidate
CAND_6ca9fd184f,rdkit,JAK2_809c0ece50,O=c1[nH]ccc2c(Nc3c(Cl)cc(C(F)(F)F)cc3Cl)nc3c(F)cncc3c12,WDFSYMQMCLXHEI-UHFFFAOYSA-N,True,True,True,443.187,5.6796,70.67,2,4,2,0.3091,3.108,O=c1[nH]ccc2c(Nc3ccccc3)nc3ccncc3c12,6,False,False,True,rdkit_reaction_aryl_F,,0.3091,3.108,443.187,5.6796,70.67,2,4,2,1,True,0.590095,0.765778,1.0,1_lipinski_violations,0.5,,,,O=c1[nH]ccc2c(Nc3c(Cl)cc(C(F)(F)F)cc3Cl)nc3c(F)cncc3c12,,scaffold_566088cc,0.0,1.0,0.457886,3819,hold_for_review,0,not_selected
CAND_1613728f5d,rdkit,JAK2_809c0ece50,O=c1[nH]cc(F)c2c(Nc3c(Cl)cc(C(F)(F)F)cc3Cl)nc3ccncc3c12,NIZVWDBDYSNLSU-UHFFFAOYSA-N,True,True,True,443.187,5.6796,70.67,2,4,2,0.3091,3.108,O=c1[nH]ccc2c(Nc3ccccc3)nc3ccncc3c12,6,False,False,True,rdkit_reaction_aryl_F,,0.3091,3.108,443.187,5.6796,70.67,2,4,2,1,True,0.590095,0.765778,1.0,1_lipinski_violations,0.5,,,,O=c1[nH]cc(F)c2c(Nc3c(Cl)cc(C(F)(F)F)cc3Cl)nc3ccncc3c12,,scaffold_566088cc,0.0,1.0,0.457886,3820,hold_for_review,0,not_selected
CAND_48020b74c5,selfies,JAK2_3647a2142d,Cc1cc(-c2cnc3c(n2)C2=CC(CN4CCS(=O)(=O)CC4)=CCC(=CC=C3)C2)ccc1C(=O)N1CCN(C)CC1,GKMZABJJTDUZSA-UHFFFAOYSA-N,True,True,True,571.747,3.6268,86.71,0,7,4,0.5541,4.432,O=C(c1ccc(-c2cnc3c(n2)C2=CC(CN4CCS(=O)(=O)CC4)=CCC(=CC=C3)C2)cc1)N1CCNCC1,8,False,True,True,selfies_token_mutation,,0.5541,4.432,571.747,3.6268,86.71,0,7,4,1,True,0.700345,0.618667,1.0,1_lipinski_violations,0.5,,,,Cc1cc(-c2cnc3c(n2)C2=CC(CN4CCS(=O)(=O)CC4)=CCC(=CC=C3)C2)ccc1C(=O)N1CCN(C)CC1,,scaffold_5a339eee,0.0,1.0,0.457869,3821,hold_for_review,2679,backup_candidate
CAND_669db9bc95,selfies,JAK2_b981ca4ff6,O=C(C1C=C(c2cnc3cccc(-c4cc(F)c(CN5CCOCC5)c(F)c4)c3n2)C=CC1)N1CCOCC1,TVNJUAMTDIPPBO-UHFFFAOYSA-N,True,True,True,532.591,4.2255,67.79,0,6,5,0.4903,4.089,O=C(C1C=C(c2cnc3cccc(-c4ccc(CN5CCOCC5)cc4)c3n2)C=CC1)N1CCOCC1,6,False,False,True,selfies_token_mutation,,0.4903,4.089,532.591,4.2255,67.79,0,6,5,1,True,0.671635,0.656778,1.0,1_lipinski_violations,0.5,,,,O=C(C1C=C(c2cnc3cccc(-c4cc(F)c(CN5CCOCC5)c(F)c4)c3n2)C=CC1)N1CCOCC1,,scaffold_ad5e1120,0.0,1.0,0.457844,3822,hold_for_review,2680,backup_candidate
CAND_5881df6b3e,selfies,JAK2_6132155614,C=COCCNc1cccn(C2(C)N=CC=CC(C)=CCNC(=O)[C@@H](CO)N2)c1=N,NLQMLFRIHUBCET-ITUIMRKVSA-N,True,True,True,414.51,0.8234,123.76,5,7,7,0.3339,4.433,N=c1ccccn1C1N=CC=CC=CCNC(=O)CN1,12,True,False,True,selfies_token_mutation,,0.3339,4.433,414.51,0.8234,123.76,5,7,7,0,True,0.700255,0.618556,1.0,no_major_descriptor_risk,0.5,,,,C=COCCNc1cccn(C2(C)N=CC=CC(C)=CCNC(=O)[C@@H](CO)N2)c1=N,,scaffold_729dc0e0,0.0,1.0,0.457834,3823,hold_for_review,2681,backup_candidate
CAND_8a9fddd8b1,selfies,JAK2_6635ff8a33,NC(=O)NN1CCCC2C=C(NCN=CC=C3C=C(C=C4C=CC=C5C=CN=CN54)N3N)C=C2CC1,NMJAVDHPKOPQSQ-UHFFFAOYSA-N,True,True,True,485.596,2.2659,127.61,4,8,6,0.3376,4.453,C1=CC(=CC2=CC(=CC=NCNC3=CC4CCCNCCC4=C3)N2)N2C=NC=CC2=C1,8,False,True,True,selfies_token_mutation,,0.3376,4.453,485.596,2.2659,127.61,4,8,6,0,True,0.70192,0.616333,1.0,no_major_descriptor_risk,0.5,,,,NC(=O)NN1CCCC2C=C(NCN=CC=C3C=C(C=C4C=CC=C5C=CN=CN54)N3N)C=C2CC1,,scaffold_e665727d,0.0,1.0,0.457834,3824,hold_for_review,2682,backup_candidate
CAND_4653a2d4b5,macrocycle_linker,JAK2_dbe7510318,O=C1Nc2c[nH]nc2-c2nc3c(cc(CN4CCOCC4)cc3[nH]2)CCCSCCCC2CC2N1,GHYUQYSXRQRYSQ-UHFFFAOYSA-N,True,True,True,495.653,3.7548,110.96,4,6,2,0.4309,4.959,O=C1Nc2c[nH]nc2-c2nc3c(cc(CN4CCOCC4)cc3[nH]2)CCCSCCCC2CC2N1,18,True,False,True,macrocycle_bridge_thioether_path10_ring17,,0.4309,4.959,495.653,3.7548,110.96,4,6,2,0,True,0.743905,0.560111,1.0,no_major_descriptor_risk,0.5,,,,O=C1Nc2c[nH]nc2-c2nc3c(cc(CN4CCOCC4)cc3[nH]2)CCCSCCCC2CC2N1,,scaffold_4653a2d4,0.0,1.0,0.457798,3825,hold_for_review,2683,backup_candidate
CAND_fa065b723a,macrocycle_linker,JAK2_763cf817fa,CC1Nc2nc(c3[nH]ccc3n2)Nc2ncn(C)c2CCOCCNCCc2nc1ncc2F,XGRGOJDYPZYGAO-UHFFFAOYSA-N,True,True,True,466.525,2.242,130.49,4,9,0,0.3081,4.297,c1cc2nc(n1)CNc1nc(c3[nH]ccc3n1)Nc1nc[nH]c1CCOCCNCC2,19,True,False,True,macrocycle_bridge_oxa_aza_path10_ring18,,0.3081,4.297,466.525,2.242,130.49,4,9,0,0,True,0.688645,0.633667,1.0,no_major_descriptor_risk,0.5,,,,CC1Nc2nc(c3[nH]ccc3n2)Nc2ncn(C)c2CCOCCNCCc2nc1ncc2F,,scaffold_7d7f208a,0.0,1.0,0.457779,3826,hold_for_review,2684,backup_candidate
CAND_e361997c1b,macrocycle_linker,JAK2_a6956eeec1,CS(=O)(=O)Nc1ccc2c(c1)CCNCC1CN(CCC1O)c1ccc(cc1)Nc1nccc-2n1,KIFIKZPUXRFUCY-UHFFFAOYSA-N,True,True,True,494.621,2.5916,119.48,4,8,2,0.4293,4.953,c1ccc2c(c1)CCNCC1CCCN(C1)c1ccc(cc1)Nc1nccc-2n1,17,True,False,True,macrocycle_bridge_aza_path12_ring16,,0.4293,4.953,494.621,2.5916,119.48,4,8,2,0,True,0.743185,0.560778,1.0,no_major_descriptor_risk,0.5,,,,CS(=O)(=O)Nc1ccc2c(c1)CCNCC1CN(CCC1O)c1ccc(cc1)Nc1nccc-2n1,,scaffold_8f9924ff,0.0,1.0,0.457754,3827,hold_for_review,2685,backup_candidate
CAND_8a2216ea0f,selfies,JAK2_e06ffc340f,COC=C1C=CC2=CN1C=CC1=CC=NC(NC=CC=CC2(N)N2CCN(C[C@H](C)O)CC2)N1,KJIWBMKWEUVZOA-LXKSKSEUSA-N,True,True,True,465.602,0.9116,101.62,4,9,4,0.4548,5.092,C=C1C=CC2=CN1C=CC1=CC=NC(NC=CC=CC2N2CCNCC2)N1,14,True,False,True,selfies_token_mutation,,0.4548,5.092,465.602,0.9116,101.62,4,9,4,0,True,0.75466,0.545333,1.0,no_major_descriptor_risk,0.5,,,,COC=C1C=CC2=CN1C=CC1=CC=NC(NC=CC=CC2(N)N2CCN(C[C@H](C)O)CC2)N1,,scaffold_d7133d1a,0.0,1.0,0.457732,3828,hold_for_review,2686,backup_candidate
CAND_4d64370a29,selfies,JAK2_6dc1db68d3,CC1=C(F)C(F)(CNCCOF)C=CC2(O)CN3C(=O)C=CC=C(NC=NC=CC=C12)C3C,WKSKUJNHULJJAJ-UHFFFAOYSA-N,True,True,True,464.488,2.4722,86.19,3,6,5,0.4301,4.961,O=C1C=CC=C2CN1CC1C=CCC=CC1=CC=CN=CN2,12,True,False,True,selfies_token_mutation,,0.4301,4.961,464.488,2.4722,86.19,3,6,5,0,True,0.743545,0.559889,1.0,no_major_descriptor_risk,0.5,,,,CC1=C(F)C(F)(CNCCOF)C=CC2(O)CN3C(=O)C=CC=C(NC=NC=CC=C12)C3C,,scaffold_c5727546,0.0,1.0,0.457692,3829,hold_for_review,2687,backup_candidate
CAND_67f07c19db,selfies,JAK2_41f05c4fc6,CC=CC(CNC=NC(O[C@@H](C)c1ccc(F)cn1)=C(F)C(=N)NC1COCCO1)=N[NH],KSUAOXJFBUZIMG-CWQZNGJJSA-N,True,True,True,450.47,2.2096,137.01,3,7,10,0.2163,3.808,N=C(C=COCc1ccccn1)NC1COCCO1,6,False,False,True,selfies_token_mutation,,0.2163,3.808,450.47,2.2096,137.01,3,7,10,0,True,0.647335,0.688,1.0,no_major_descriptor_risk,0.5,,,,CC=CC(CNC=NC(O[C@@H](C)c1ccc(F)cn1)=C(F)C(=N)NC1COCCO1)=N[NH],,scaffold_b1f598f9,0.0,1.0,0.457667,3830,hold_for_review,2688,backup_candidate
CAND_f7c35d4742,selfies,JAK2_1f52d2b5fb,CCN(CCNC(=Cn1cccc1)N=CNC1=NNCC=C1)C(=O)CC=C(C)CF,ZVFXPTVEKAKWIV-UHFFFAOYSA-N,True,True,True,415.517,2.0788,86.05,3,5,11,0.2935,3.239,C1=CC(NC=NC=Cn2cccc2)=NNC1,6,False,False,True,selfies_token_mutation,,0.2935,3.239,415.517,2.0788,86.05,3,5,11,0,False,0.599575,0.751222,1.0,veber_fail,0.5,,,,CCN(CCNC(=Cn1cccc1)N=CNC1=NNCC=C1)C(=O)CC=C(C)CF,,scaffold_3cdf6e72,0.0,1.0,0.457598,3831,hold_for_review,2689,backup_candidate
CAND_8d7dae0c8d,selfies,JAK2_1509a7bf44,C=COCCNc1cccn(C(C)N=CC=CC2=CC=CN3C(=O)CCCN[CH]C23)c1=N,NHVVFYMPTHPEJF-UHFFFAOYSA-N,True,True,True,435.552,2.8812,94.74,3,6,9,0.3158,4.35,N=c1ccccn1CN=CC=CC1=CC=CN2C(=O)CCCN[CH]C12,8,False,True,True,selfies_token_mutation,,0.3158,4.35,435.552,2.8812,94.74,3,6,9,0,True,0.69211,0.627778,1.0,no_major_descriptor_risk,0.5,,,,C=COCCNc1cccn(C(C)N=CC=CC2=CC=CN3C(=O)CCCN[CH]C23)c1=N,,scaffold_a27c4a86,0.0,1.0,0.457589,3832,hold_for_review,2690,backup_candidate
CAND_32fa684514,selfies,JAK2_e70670bc05,COC1=CC2(NC=NC=CC=CC3C=CC=C=NC(=O)N4CCOCC4C3F)C=COC12,LGZJXQMSNWGFDX-UHFFFAOYSA-N,True,True,True,440.475,2.4402,84.75,1,5,6,0.3897,4.753,O=C1N=C=CC=CC(C=CC=CN=CNC23C=COC2C=C3)CC2COCCN12,10,False,True,True,selfies_token_mutation,,0.3897,4.753,440.475,2.4402,84.75,1,5,6,0,True,0.725365,0.583,1.0,no_major_descriptor_risk,0.5,,,,COC1=CC2(NC=NC=CC=CC3C=CC=C=NC(=O)N4CCOCC4C3F)C=COC12,,scaffold_37d09b23,0.0,1.0,0.457523,3833,hold_for_review,2691,backup_candidate
CAND_f881ad36f5,macrocycle_linker,JAK2_6ddcac62d4,CCC1(C2CC2)CCCOCCc2c(-c3cnn(C)c3)ccc3c2[nH]c2c(C(N)=O)cnc(c23)N1,SAFGFJJYRRHLAM-UHFFFAOYSA-N,True,True,True,472.593,4.5391,110.85,3,5,4,0.4038,4.831,c1cc2[nH]c3c4c(-c5cn[nH]c5)ccc3c2c(n1)NC(C1CC1)CCCOCC4,13,True,False,True,macrocycle_bridge_oxa_path6_ring12,,0.4038,4.831,472.593,4.5391,110.85,3,5,4,0,True,0.73171,0.574333,1.0,no_major_descriptor_risk,0.5,,,,CCC1(C2CC2)CCCOCCc2c(-c3cnn(C)c3)ccc3c2[nH]c2c(C(N)=O)cnc(c23)N1,,scaffold_2fcae240,0.0,1.0,0.457492,3834,hold_for_review,2692,backup_candidate
CAND_95d7c2f3f9,selfies,JAK2_c68e5406e0,CSOCN=C(C=CN[C@H](C)CC=CSCF)c1c(N)nn2cccnc12,SFJWQJIQWXTADT-CYBMUJFWSA-N,True,True,True,410.544,3.4085,89.83,2,8,11,0.3332,3.461,c1cnc2ccnn2c1,6,False,False,True,selfies_token_mutation,,0.3332,3.461,410.544,3.4085,89.83,2,8,11,0,False,0.61744,0.726556,1.0,veber_fail,0.5,,,,CSOCN=C(C=CN[C@H](C)CC=CSCF)c1c(N)nn2cccnc12,,scaffold_b340061d,0.0,1.0,0.457471,3835,hold_for_review,0,not_selected
CAND_f3cfb6c529,selfies,JAK2_bbc5da8cb1,O=S1(=O)C=CC=C(c2cccn3nc(Nc4cccc(N5CCC(N6CCOCC6)CC5)c4)nc23)C=CC1,BNJDZOPBHJIUBC-UHFFFAOYSA-N,True,True,True,532.67,3.6556,92.07,1,8,5,0.5325,4.34,O=S1(=O)C=CC=C(c2cccn3nc(Nc4cccc(N5CCC(N6CCOCC6)CC5)c4)nc23)C=CC1,8,False,True,True,selfies_token_mutation,,0.5325,4.34,532.67,3.6556,92.07,1,8,5,1,True,0.690625,0.628889,1.0,1_lipinski_violations,0.5,,,,O=S1(=O)C=CC=C(c2cccn3nc(Nc4cccc(N5CCC(N6CCOCC6)CC5)c4)nc23)C=CC1,,scaffold_f3cfb6c5,0.0,1.0,0.457458,3836,hold_for_review,2693,backup_candidate
CAND_4038a3217c,selfies,JAK2_6132155614,CC1(N2C=CC(NCCOCCl)C=C2N)N=CC=CC2=CC=CN(C2)C(=O)[C@@H](CO)N1,PPKWRLTVAYDQBX-IDYZSHNDSA-N,True,True,True,448.955,0.334,115.45,4,8,7,0.3275,4.425,O=C1CNC(N2C=CCC=C2)N=CC=CC2=CC=CN1C2,11,False,True,True,selfies_token_mutation,,0.3275,4.425,448.955,0.334,115.45,4,8,7,0,True,0.697375,0.619444,1.0,no_major_descriptor_risk,0.5,,,,CC1(N2C=CC(NCCOCCl)C=C2N)N=CC=CC2=CC=CN(C2)C(=O)[C@@H](CO)N1,,scaffold_6d8bfe49,0.0,1.0,0.457392,3837,hold_for_review,2694,backup_candidate
CAND_78ba184e1c,selfies,JAK2_e06ffc340f,COc1ccccc1-c1ccc2n1N=[SH]CCN(C[C@H](C)O)CCNCC=C=CNNCN=C2,GSHLWMLPPABALS-MJBYWONFSA-N,True,True,True,485.658,1.3507,98.44,5,8,4,0.3314,4.454,C1=CCNCCNCC[SH]=Nn2c(ccc2-c2ccccc2)C=NCNNC=1,19,True,False,True,selfies_token_mutation,,0.3314,4.454,485.658,1.3507,98.44,5,8,4,0,True,0.69913,0.616222,1.0,no_major_descriptor_risk,0.5,,,,COc1ccccc1-c1ccc2n1N=[SH]CCN(C[C@H](C)O)CCNCC=C=CNNCN=C2,,scaffold_bd6fdee1,0.0,1.0,0.457259,3838,hold_for_review,2695,backup_candidate
CAND_a8241d348f,selfies,JAK2_0be2eaa185,NC(=O)C1CCC2=CC(NCN=Cc3ccc(-c4cccc(CO)c4)n3N)=CCC2CCN1,AWRVEENVQCEFAZ-UHFFFAOYSA-N,True,True,True,448.571,1.7848,130.69,5,6,7,0.3256,4.423,C(=NCNC1=CCC2CCNCCCC2=C1)c1ccc(-c2ccccc2)[nH]1,8,False,True,True,selfies_token_mutation,,0.3256,4.423,448.571,1.7848,130.69,5,6,7,0,True,0.69652,0.619667,1.0,no_major_descriptor_risk,0.5,,,,NC(=O)C1CCC2=CC(NCN=Cc3ccc(-c4cccc(CO)c4)n3N)=CCC2CCN1,,scaffold_03305637,0.0,1.0,0.457254,3839,hold_for_review,2696,backup_candidate
