candidate_id,source_generator,parent_mol_id,canonical_smiles,inchikey,valid_rdkit,unique_flag,novel_flag,mw,logp,tpsa,hbd,hba,rotatable_bonds,qed,sa_score,murcko_scaffold,max_ring_size,has_macrocycle_12_20,has_constrained_ring_8_11,passes_basic_filters,generation_notes,best_score,qed_admet,sa_score_admet,mw_admet,logp_admet,tpsa_admet,hbd_admet,hba_admet,rotatable_bonds_admet,lipinski_violations,veber_pass,admet_score,synthesis_score,safety_proxy_score,main_risk,pose_score,pose_decision,contacts_within_4A,hard_clashes_lt_1_8A,smiles,docking_score,diversity_cluster,docking_score_scaled,novelty_score,final_weighted_score,rank,decision,diverse_rank,selection_tier
CAND_1258fa0495,v5_5_pocket_guided,JAK2_fbbcd63fe7,N#CCNC(=O)c1ccc(-c2cc3nc(n2)Nc2ccc(c(F)c2)N2CCOCC2CNCOC3)cc1,WOGRZOAXORFJQW-UHFFFAOYSA-N,True,True,True,503.538,2.5622,124.43,3,9,3,0.4627,4.878,c1ccc(-c2cc3nc(n2)Nc2ccc(cc2)N2CCOCC2CNCOC3)cc1,15,True,False,True,,-8.6,0.4627,4.878,503.538,2.5622,124.43,3,9,3,1,True,0.659215,0.569111,1.0,1_lipinski_violations,0.5,,,,N#CCNC(=O)c1ccc(-c2cc3nc(n2)Nc2ccc(c(F)c2)N2CCOCC2CNCOC3)cc1,-8.6,scaffold_bf776141,0.5176470588235293,1.0,0.623386,461,backup_candidate,411,backup_candidate
CAND_fe187859c4,v5_5_pocket_guided,JAK2_1bae26071f,Cc1nc2c(N[C@@H](C)c3ccc(F)cn3)nc1Nc1n[nH]c(C)c1CCSCSCC2,QLZUMDSLUMYLDS-ZDUSSCGKSA-N,True,True,True,459.62,4.7898,91.41,3,8,3,0.515,4.634,c1ccc(CNc2nc3cnc2CCSCSCCc2c[nH]nc2N3)nc1,14,True,False,True,,-7.9,0.515,4.634,459.62,4.7898,91.41,3,8,3,0,True,0.78175,0.596222,1.0,no_major_descriptor_risk,0.5,,,,Cc1nc2c(N[C@@H](C)c3ccc(F)cn3)nc1Nc1n[nH]c(C)c1CCSCSCC2,-7.9,scaffold_0af12632,0.43529411764705883,1.0,0.623136,462,backup_candidate,412,backup_candidate
CAND_8f93f36d67,v5_5_pocket_guided,JAK2_ca39d80886,Cc1cc2n(n1)-c1ccc(c(Cl)c1)COCNCc1ccnc3c(cnn13)C(=O)N2,PHOVHFKJAOKZDG-UHFFFAOYSA-N,True,True,True,423.864,2.7064,98.37,2,6,0,0.451,3.81,O=C1Nc2ccnn2-c2ccc(cc2)COCNCc2ccnc3c1cnn23,17,True,False,True,,-7.7,0.451,3.81,423.864,2.7064,98.37,2,6,0,0,True,0.75295,0.687778,1.0,no_major_descriptor_risk,0.5,,,,Cc1cc2n(n1)-c1ccc(c(Cl)c1)COCNCc1ccnc3c(cnn13)C(=O)N2,-7.7,scaffold_dfdb1a9e,0.4117647058823529,1.0,0.622874,463,backup_candidate,0,not_selected
CAND_412d2f2118,v5_5_pocket_guided,JAK2_f2b3ea21e5,CCc1cc2c(Cl)cc1-c1[nH]c(cc1C(N)=O)-c1cc(nc(N)n1)CCSCSCC2,CVSKDVTVHLPLJQ-UHFFFAOYSA-N,True,True,True,474.055,4.5581,110.68,3,6,2,0.5028,4.339,c1nc2cc(n1)-c1ccc([nH]1)-c1ccc(cc1)CCSCSCC2,17,True,False,True,,-7.8,0.5028,4.339,474.055,4.5581,110.68,3,6,2,0,True,0.77626,0.629,1.0,no_major_descriptor_risk,0.5,,,,CCc1cc2c(Cl)cc1-c1[nH]c(cc1C(N)=O)-c1cc(nc(N)n1)CCSCSCC2,-7.8,scaffold_3ef1c24e,0.4235294117647058,1.0,0.622837,464,backup_candidate,0,not_selected
CAND_650318854f,v5_5_pocket_guided,JAK2_2c78302646,NC(=O)c1cnc2c3c1[nH]c1c(cc(F)cc13)COCNCCC1CCCC(CC1)N2,CUQMYNKTBSMKND-UHFFFAOYSA-N,True,True,True,425.508,3.7823,105.06,4,5,1,0.4749,4.444,c1cc2c3[nH]c4ccnc(c4c3c1)NC1CCCC(CCNCOC2)CC1,16,True,False,True,,-7.9,0.4749,4.444,425.508,3.7823,105.06,4,5,1,0,True,0.763705,0.617333,1.0,no_major_descriptor_risk,0.5,,,,NC(=O)c1cnc2c3c1[nH]c1c(cc(F)cc13)COCNCCC1CCCC(CC1)N2,-7.9,scaffold_00fb39cd,0.43529411764705883,1.0,0.622694,465,backup_candidate,413,backup_candidate
CAND_ce7c4e443e,v5_5_pocket_guided,JAK2_0be2eaa185,NC(=O)CN1CCC2c3ccc(cc3)Nc3ncc4c(cc(-c5cccc(CO)c5)n4n3)COCNCC2C1,LSDCGEGRMDCUGH-UHFFFAOYSA-N,True,True,True,527.629,2.6003,130.04,4,8,4,0.3187,5.387,c1ccc(-c2cc3c4cnc(nn24)Nc2ccc(cc2)C2CCNCC2CNCOC3)cc1,17,True,False,True,,-9.1,0.3187,5.387,527.629,2.6003,130.04,4,8,4,1,True,0.594415,0.512556,1.0,1_lipinski_violations,0.5,,,,NC(=O)CN1CCC2c3ccc(cc3)Nc3ncc4c(cc(-c5cccc(CO)c5)n4n3)COCNCC2C1,-9.1,scaffold_4913fd00,0.5764705882352941,1.0,0.622531,466,backup_candidate,414,backup_candidate
CAND_3f5c5a0b6a,v5_5_pocket_guided,JAK2_d0c920f8f8,NCC1COCNCc2ccc3cc(sc3c2)-c2cc(cc3cn[nH]c23)-c2cn1c1cnc(N)nc21,LHRBFWPZUOPXGJ-UHFFFAOYSA-N,True,True,True,496.6,4.0156,132.69,4,8,1,0.2702,4.589,c1ncc2c(n1)c1cn2CCOCNCc2ccc3cc(sc3c2)-c2cc-1cc1cn[nH]c21,17,True,False,True,,-8.4,0.2702,4.589,496.6,4.0156,132.69,4,8,1,0,True,0.67159,0.601222,1.0,no_major_descriptor_risk,0.5,,,,NCC1COCNCc2ccc3cc(sc3c2)-c2cc(cc3cn[nH]c23)-c2cn1c1cnc(N)nc21,-8.4,scaffold_9f73ffd1,0.49411764705882355,1.0,0.622442,467,backup_candidate,415,backup_candidate
CAND_1063ab7ebf,v5_5_pocket_guided,JAK2_95e4e1d633,Cc1cc2cc(c1)CS(=O)(=O)c1nnc(o1)[C@@H](NC(=O)OC(C)(C)C)C(c1ccccc1)COCNC2,QRAAFHSSORCRAG-KEKNWZKVSA-N,True,True,True,528.631,3.7788,132.65,2,9,2,0.5098,4.942,O=S1(=O)Cc2cccc(c2)CNCOCC(c2ccccc2)Cc2nnc1o2,15,True,False,True,,-8.5,0.5098,4.942,528.631,3.7788,132.65,2,9,2,1,True,0.68041,0.562,1.0,1_lipinski_violations,0.5,,,,Cc1cc2cc(c1)CS(=O)(=O)c1nnc(o1)[C@@H](NC(=O)OC(C)(C)C)C(c1ccccc1)COCNC2,-8.5,scaffold_bd215910,0.5058823529411764,1.0,0.622441,468,backup_candidate,0,not_selected
CAND_f6f53842bd,v5_5_pocket_guided,JAK2_471915c039,O=c1[nH]ccc2c3nc4ccnc(c4c12)CCSCSCc1c(F)cc(F)c(c1Cl)N3,WTTMMHREYJUMII-UHFFFAOYSA-N,True,True,True,476.961,5.6265,70.67,2,6,0,0.3206,4.419,O=c1[nH]ccc2c3nc4ccnc(c4c12)CCSCSCc1cccc(c1)N3,15,True,False,True,,-8.7,0.3206,4.419,476.961,5.6265,70.67,2,6,0,1,True,0.59527,0.620111,1.0,1_lipinski_violations,0.5,,,,O=c1[nH]ccc2c3nc4ccnc(c4c12)CCSCSCc1c(F)cc(F)c(c1Cl)N3,-8.7,scaffold_55204a5c,0.5294117647058822,1.0,0.622365,469,backup_candidate,416,backup_candidate
CAND_3cf67c171d,v5_5_pocket_guided,JAK2_0ac788f1c8,O=c1[nH]c2cnc3nc2n1C1(CCOc2ccc(F)cc21)CSCSCc1ccc2ncn-3c2c1,RGKIPJZOZOADFF-UHFFFAOYSA-N,True,True,True,506.588,4.0612,90.62,1,7,0,0.3387,4.52,O=c1[nH]c2cnc3nc2n1C1(CCOc2ccccc21)CSCSCc1ccc2ncn-3c2c1,14,True,False,True,,-8.7,0.3387,4.52,506.588,4.0612,90.62,1,7,0,1,True,0.603415,0.608889,1.0,1_lipinski_violations,0.5,,,,O=c1[nH]c2cnc3nc2n1C1(CCOc2ccc(F)cc21)CSCSCc1ccc2ncn-3c2c1,-8.7,scaffold_e85cef46,0.5294117647058822,1.0,0.62231,470,backup_candidate,417,backup_candidate
CAND_41021d9f23,v5_5_pocket_guided,JAK2_31cdd2b6db,CC(=O)N[C@@H]1c2cc3ccc2CC1CSCSCc1nc2[nH]cc(C(=O)NC(C)C)c2nc1O3,UEZWYFWTFRYNGZ-MBABXSBOSA-N,True,True,True,497.646,4.1754,109.0,3,7,3,0.4981,5.095,c1cc2nc3c(nc2[nH]1)CSCSCC1Cc2ccc(cc2C1)O3,13,True,False,True,,-8.1,0.4981,5.095,497.646,4.1754,109.0,3,7,3,0,True,0.774145,0.545,1.0,no_major_descriptor_risk,0.5,,,,CC(=O)N[C@@H]1c2cc3ccc2CC1CSCSCc1nc2[nH]cc(C(=O)NC(C)C)c2nc1O3,-8.1,scaffold_063325d6,0.45882352941176463,1.0,0.622167,471,backup_candidate,418,backup_candidate
CAND_11dab482c1,v5_5_pocket_guided,JAK2_54bc2cde0b,CCCN(CC)C(=O)C1CCN2c3cc(ncn3)-c3c(N)nn4ccc(nc34)CCOCOCC12,RNXHOXZOOIDNJU-UHFFFAOYSA-N,True,True,True,480.573,1.7687,124.0,1,9,4,0.5947,5.125,c1nc2cc(n1)N1CCCC1COCOCCc1ccn3ncc-2c3n1,15,True,False,True,,-7.9,0.5947,5.125,480.573,1.7687,124.0,1,9,4,0,True,0.817615,0.541667,1.0,no_major_descriptor_risk,0.5,,,,CCCN(CC)C(=O)C1CCN2c3cc(ncn3)-c3c(N)nn4ccc(nc34)CCOCOCC12,-7.9,scaffold_a05c2662,0.43529411764705883,1.0,0.622126,472,backup_candidate,419,backup_candidate
CAND_225f082dbf,v5_5_pocket_guided,JAK2_de6f2c0053,O=C1NC(=O)C2=C1Nc1cccc(OC3CCN(c4ccnc(F)c4)C3)c1COCNCc1ccc3c2c[nH]c3c1,QVENLZHNNZHQMH-UHFFFAOYSA-N,True,True,True,554.582,3.4166,120.61,4,8,3,0.2247,5.162,O=C1NC(=O)C2=C1Nc1cccc(OC3CCN(c4ccncc4)C3)c1COCNCc1ccc3c2c[nH]c3c1,15,True,False,True,,-9.2,0.2247,5.162,554.582,3.4166,120.61,4,8,3,1,True,0.552115,0.537556,1.0,1_lipinski_violations,0.5,,,,O=C1NC(=O)C2=C1Nc1cccc(OC3CCN(c4ccnc(F)c4)C3)c1COCNCc1ccc3c2c[nH]c3c1,-9.2,scaffold_94c4b65a,0.588235294117647,1.0,0.621939,473,backup_candidate,420,backup_candidate
CAND_cc14a97070,v5_5_pocket_guided,JAK2_54bc2cde0b,CCCN1C(=O)C2CCN(C2)c2cc(ncn2)-c2c(N)nn3c(ccnc23)CNCOCC1C,QOVAXASFGYUKMW-UHFFFAOYSA-N,True,True,True,465.562,1.2992,126.8,2,9,2,0.5756,4.792,O=C1NCCOCNCc2ccnc3c(cnn23)-c2cc(ncn2)N2CCC1C2,18,True,False,True,,-7.8,0.5756,4.792,465.562,1.2992,126.8,2,9,2,0,True,0.80902,0.578667,1.0,no_major_descriptor_risk,0.5,,,,CCCN1C(=O)C2CCN(C2)c2cc(ncn2)-c2c(N)nn3c(ccnc23)CNCOCC1C,-7.8,scaffold_ba81ce9c,0.4235294117647058,1.0,0.621839,474,backup_candidate,421,backup_candidate
CAND_7ed28995d4,v5_5_pocket_guided,JAK2_310f20bf06,COc1ccccc1-c1ccc2n3nc(nc13)Nc1ccccc1CCSCSCC2,NVBHHZNQKXYGCL-UHFFFAOYSA-N,True,True,True,448.617,5.671,51.45,1,6,2,0.4263,4.533,c1ccc(-c2ccc3n4nc(nc24)Nc2ccccc2CCSCSCC3)cc1,14,True,False,True,,-8.5,0.4263,4.533,448.617,5.671,51.45,1,6,2,1,True,0.642835,0.607444,1.0,1_lipinski_violations,0.5,,,,COc1ccccc1-c1ccc2n3nc(nc13)Nc1ccccc1CCSCSCC2,-8.5,scaffold_8e373c54,0.5058823529411764,1.0,0.621742,475,backup_candidate,422,backup_candidate
CAND_3ff403a17c,v5_5_pocket_guided,JAK2_bc0710184a,CC(C)C1Nc2ncc(C(N)=O)c3[nH]c4cc(ccc4c23)-c2cnn(c2)CCOCNCC12CC2,UJTGOIVGQKKLBJ-UHFFFAOYSA-N,True,True,True,473.581,3.4725,122.88,4,6,2,0.3535,4.587,c1cc2[nH]c3cc4ccc3c2c(n1)NCC1(CC1)CNCOCCn1cc-4cn1,18,True,False,True,,-8.2,0.3535,4.587,473.581,3.4725,122.88,4,6,2,0,True,0.709075,0.601444,1.0,no_major_descriptor_risk,0.5,,,,CC(C)C1Nc2ncc(C(N)=O)c3[nH]c4cc(ccc4c23)-c2cnn(c2)CCOCNCC12CC2,-8.2,scaffold_89f90117,0.47058823529411753,1.0,0.621737,476,backup_candidate,423,backup_candidate
CAND_801d8b72e2,v5_5_pocket_guided,JAK2_09aa9d2602,O=C1Nc2cc(ncc2-c2cccc(Cl)c2)COCSCc2cnc3c1cnn3c2,ORRQYRKUCJBQKS-UHFFFAOYSA-N,True,True,True,437.912,4.4179,81.41,1,6,1,0.4745,4.013,O=C1Nc2cc(ncc2-c2ccccc2)COCSCc2cnc3c1cnn3c2,15,True,False,True,,-7.7,0.4745,4.013,437.912,4.4179,81.41,1,6,1,0,True,0.763525,0.665222,1.0,no_major_descriptor_risk,0.5,,,,O=C1Nc2cc(ncc2-c2cccc(Cl)c2)COCSCc2cnc3c1cnn3c2,-7.7,scaffold_4f286889,0.4117647058823529,1.0,0.621606,477,backup_candidate,424,backup_candidate
CAND_ebbe429890,v5_5_pocket_guided,JAK2_7f60871f3d,Cc1cc2n(n1)-c1ccc(c(Cl)c1)COCNCCc1cc(N)nc3c(cnn13)C(=O)N2,WJSHVMURKOKKQW-UHFFFAOYSA-N,True,True,True,452.906,2.3311,124.39,3,7,0,0.3737,3.972,O=C1Nc2ccnn2-c2ccc(cc2)COCNCCc2ccnc3c1cnn23,18,True,False,True,,-7.9,0.3737,3.972,452.906,2.3311,124.39,3,7,0,0,True,0.718165,0.669778,1.0,no_major_descriptor_risk,0.5,,,,Cc1cc2n(n1)-c1ccc(c(Cl)c1)COCNCCc1cc(N)nc3c(cnn13)C(=O)N2,-7.9,scaffold_8e8f61b4,0.43529411764705883,1.0,0.621453,478,backup_candidate,0,not_selected
CAND_f867e87e60,v5_5_pocket_guided,JAK2_09edf70d78,CN1CCN2c3ccc(cc3)Nc3nc4c(-c5ccc(S(C)(=O)=O)cc5)cc(cn4n3)COCNCC2C1,FNJFEONUXVCMHR-UHFFFAOYSA-N,True,True,True,533.658,2.7411,104.1,2,9,2,0.4025,4.92,c1ccc(-c2cc3cn4nc(nc24)Nc2ccc(cc2)N2CCNCC2CNCOC3)cc1,17,True,False,True,,-8.7,0.4025,4.92,533.658,2.7411,104.1,2,9,2,1,True,0.632125,0.564444,1.0,1_lipinski_violations,0.5,,,,CN1CCN2c3ccc(cc3)Nc3nc4c(-c5ccc(S(C)(=O)=O)cc5)cc(cn4n3)COCNCC2C1,-8.7,scaffold_e9b50264,0.5294117647058822,1.0,0.621386,479,backup_candidate,425,backup_candidate
CAND_daa00fab24,v5_5_pocket_guided,JAK2_2c78302646,NC(=O)c1cnc2c3c1[nH]c1cc(c(F)cc13)COCNCC1CCCC(CC1)N2,BVCGNVZMJLTSNV-UHFFFAOYSA-N,True,True,True,411.481,3.3922,105.06,4,5,1,0.4913,4.367,c1cc2[nH]c3cc4ccc3c2c(n1)NC1CCCC(CC1)CNCOC4,16,True,False,True,,-7.8,0.4913,4.367,411.481,3.3922,105.06,4,5,1,0,True,0.771085,0.625889,1.0,no_major_descriptor_risk,0.5,,,,NC(=O)c1cnc2c3c1[nH]c1cc(c(F)cc13)COCNCC1CCCC(CC1)N2,-7.8,scaffold_c57c7dde,0.4235294117647058,1.0,0.621336,480,backup_candidate,426,backup_candidate
CAND_e1b65b9b84,v5_5_pocket_guided,JAK2_eeec6fe338,CNC(=O)c1ccc(Nc2nc3cc(n2)-c2cnc(n2C(C)C)CCSCSCC3)cc1F,FMIORTMQGPTZRQ-UHFFFAOYSA-N,True,True,True,486.642,4.6858,84.73,2,7,4,0.5536,4.459,c1ccc(Nc2nc3cc(n2)-c2cnc([nH]2)CCSCSCC3)cc1,13,True,False,True,,-7.7,0.5536,4.459,486.642,4.6858,84.73,2,7,4,0,True,0.79912,0.615667,1.0,no_major_descriptor_risk,0.5,,,,CNC(=O)c1ccc(Nc2nc3cc(n2)-c2cnc(n2C(C)C)CCSCSCC3)cc1F,-7.7,scaffold_0058cfad,0.4117647058823529,1.0,0.621292,481,backup_candidate,427,backup_candidate
CAND_684faf5c53,v5_5_pocket_guided,JAK2_3fc0ebe287,CONC(=O)c1cc2c3nc(nc2n1C)-n1cnc2cc(ncc21)CNCOCC[C@@H](c1ccccc1)N3,MPWVSWRFPLIOIQ-IBGZPJMESA-N,True,True,True,513.562,2.614,133.04,3,9,3,0.3114,4.934,c1ccc([C@@H]2CCOCNCc3cc4ncn(c4cn3)-c3nc(c4cc[nH]c4n3)N2)cc1,16,True,False,True,,-8.9,0.3114,4.934,513.562,2.614,133.04,3,9,3,1,True,0.59113,0.562889,1.0,1_lipinski_violations,0.5,,,,CONC(=O)c1cc2c3nc(nc2n1C)-n1cnc2cc(ncc21)CNCOCC[C@@H](c1ccccc1)N3,-8.9,scaffold_5e2f29be,0.5529411764705883,1.0,0.621189,482,backup_candidate,428,backup_candidate
CAND_c79796d63b,v5_5_pocket_guided,JAK2_6e51f2408c,Nc1nc2c(C(=O)NCc3ccccc3)c3sc(cc13)-c1ccc(cc1)N1CCOCC1CCOCOCC2,KFXVXHNLAFQILN-UHFFFAOYSA-N,True,True,True,544.677,4.6176,98.94,2,8,3,0.3884,5.107,O=C(NCc1ccccc1)c1c2ncc3cc(sc13)-c1ccc(cc1)N1CCOCC1CCOCOCC2,18,True,False,True,,-8.8,0.3884,5.107,544.677,4.6176,98.94,2,8,3,1,True,0.62578,0.543667,1.0,1_lipinski_violations,0.5,,,,Nc1nc2c(C(=O)NCc3ccccc3)c3sc(cc13)-c1ccc(cc1)N1CCOCC1CCOCOCC2,-8.8,scaffold_90f7781a,0.5411764705882354,1.0,0.621118,483,backup_candidate,429,backup_candidate
CAND_f6eb590819,v5_5_pocket_guided,JAK2_8b3014135f,O=c1[nH]cc2c3c4[nH]c(-c5ccccc5Cl)nc4c4cc(c(F)cc4c13)CCSCSCC2,VBYFUXRHXSRCAS-UHFFFAOYSA-N,True,True,True,496.032,6.5396,61.54,2,4,1,0.2591,5.106,O=c1[nH]cc2c3c4[nH]c(-c5ccccc5)nc4c4cc(ccc4c13)CCSCSCC2,14,True,False,True,,-9.2,0.2591,5.106,496.032,6.5396,61.54,2,4,1,1,True,0.567595,0.543778,0.9,1_lipinski_violations,0.5,,,,O=c1[nH]cc2c3c4[nH]c(-c5ccccc5Cl)nc4c4cc(c(F)cc4c13)CCSCSCC2,-9.2,scaffold_9febc45b,0.588235294117647,1.0,0.620968,484,backup_candidate,430,backup_candidate
CAND_c204542690,v5_5_pocket_guided,JAK2_0e403bb8eb,Cc1cn2c(-c3cn[nH]c3)c3nc2c(n1)Nc1cc(ns1)[C@H](N1C[C@@H](C)O[C@@H](C)C1)CCNCOC3,KRRRVEOFEGYFLD-GQIGUUNPSA-N,True,True,True,509.64,3.2456,117.52,3,10,2,0.3742,5.287,c1cn2c(-c3cn[nH]c3)c3nc2c(n1)Nc1cc(ns1)[C@H](N1CCOCC1)CCNCOC3,15,True,False,True,,-8.9,0.3742,5.287,509.64,3.2456,117.52,3,10,2,1,True,0.61939,0.523667,1.0,1_lipinski_violations,0.5,,,,Cc1cn2c(-c3cn[nH]c3)c3nc2c(n1)Nc1cc(ns1)[C@H](N1C[C@@H](C)O[C@@H](C)C1)CCNCOC3,-8.9,scaffold_671acc59,0.5529411764705883,1.0,0.620957,485,backup_candidate,431,backup_candidate
CAND_70cf77c252,v5_5_pocket_guided,JAK2_310f20bf06,COc1cc2ccc1-c1cccn3nc(nc13)Nc1ccccc1CCSCOCC2,YYLRIILJMXTPNP-UHFFFAOYSA-N,True,True,True,432.549,4.9544,60.68,1,6,1,0.459,3.984,c1ccc2c(c1)CCSCOCCc1ccc(cc1)-c1cccn3nc(nc13)N2,18,True,False,True,,-7.7,0.459,3.984,432.549,4.9544,60.68,1,6,1,0,True,0.75655,0.668444,1.0,no_major_descriptor_risk,0.5,,,,COc1cc2ccc1-c1cccn3nc(nc13)Nc1ccccc1CCSCOCC2,-7.7,scaffold_8255e80b,0.4117647058823529,1.0,0.620694,486,backup_candidate,432,backup_candidate
CAND_8e24b6f94d,v5_5_pocket_guided,JAK2_c9bfb2d3c7,CC(=O)Nc1ccc(-c2cc3nc(n2)NCC2CN(C2)C(=O)c2c(Cl)ccc(c2Cl)COCNC3)cc1,LKIKRACAZSURBH-UHFFFAOYSA-N,True,True,True,541.439,4.1702,108.48,3,7,2,0.4471,4.714,O=C1c2cccc(c2)COCNCc2cc(-c3ccccc3)nc(n2)NCC2CN1C2,17,True,False,True,,-8.5,0.4471,4.714,541.439,4.1702,108.48,3,7,2,1,True,0.652195,0.587333,1.0,1_lipinski_violations,0.5,,,,CC(=O)Nc1ccc(-c2cc3nc(n2)NCC2CN(C2)C(=O)c2c(Cl)ccc(c2Cl)COCNC3)cc1,-8.5,scaffold_d6c06b8a,0.5058823529411764,1.0,0.620598,487,backup_candidate,433,backup_candidate
CAND_8f01a27ead,v5_5_pocket_guided,JAK2_321a0f12a6,C[C@@H]1Nc2nc(-n3cnc4ccncc43)nc3c2cc(n3C)C(=O)N2CCOCC2CCNCOCc2ccc1cc2,UGJJIPPUARFXPB-YDNXMHBPSA-N,True,True,True,567.654,3.1837,124.25,2,9,1,0.3143,5.234,O=C1c2cc3c(nc(-n4cnc5ccncc54)nc3[nH]2)NCc2ccc(cc2)COCNCCC2COCCN12,19,True,False,True,,-9.0,0.3143,5.234,567.654,3.1837,124.25,2,9,1,1,True,0.592435,0.529556,1.0,1_lipinski_violations,0.5,,,,C[C@@H]1Nc2nc(-n3cnc4ccncc43)nc3c2cc(n3C)C(=O)N2CCOCC2CCNCOCc2ccc1cc2,-9.0,scaffold_ad3c0247,0.5647058823529412,1.0,0.620567,488,backup_candidate,434,backup_candidate
CAND_44152f8fa7,v5_5_pocket_guided,JAK2_53772733cc,CC1(C)COCNCC2CN(CCN2C(=O)Cc2ccccc2)c2nc(c3cccn3n2)Nc2cn1cn2,DKEBIIUBWMIBKC-UHFFFAOYSA-N,True,True,True,515.622,2.2417,104.85,2,8,2,0.419,4.82,O=C(Cc1ccccc1)N1CCN2CC1CNCOCCn1cnc(c1)Nc1nc2nn2cccc12,16,True,False,True,,-8.6,0.419,4.82,515.622,2.2417,104.85,2,8,2,1,True,0.63955,0.575556,1.0,1_lipinski_violations,0.5,,,,CC1(C)COCNCC2CN(CCN2C(=O)Cc2ccccc2)c2nc(c3cccn3n2)Nc2cn1cn2,-8.6,scaffold_9a4a1ec4,0.5176470588235293,1.0,0.62042,489,backup_candidate,435,backup_candidate
CAND_64ca2eb7ee,v5_5_pocket_guided,JAK2_53772733cc,CC1(C)COCNCC2CN(C(=O)Cc3ccccc3)CCN2c2nc(c3cccn3n2)Nc2cn1cn2,ZQLBJISEAVWRJX-UHFFFAOYSA-N,True,True,True,515.622,2.2417,104.85,2,8,2,0.419,4.82,O=C(Cc1ccccc1)N1CCN2c3nc(c4cccn4n3)Nc3cn(cn3)CCOCNCC2C1,15,True,False,True,,-8.6,0.419,4.82,515.622,2.2417,104.85,2,8,2,1,True,0.63955,0.575556,1.0,1_lipinski_violations,0.5,,,,CC1(C)COCNCC2CN(C(=O)Cc3ccccc3)CCN2c2nc(c3cccn3n2)Nc2cn1cn2,-8.6,scaffold_4dcc2abe,0.5176470588235293,1.0,0.62042,490,backup_candidate,436,backup_candidate
CAND_6f079ece64,v5_5_pocket_guided,JAK2_dea7048134,C[C@@H]1Nc2nc(-n3cnc4ccncc43)nc(-c3cnn(C)c3)c2CSCSCCc2ccc1cc2,LNQKJOWPWWNYFZ-KRWDZBQOSA-N,True,True,True,514.684,5.2641,86.34,1,8,2,0.3412,4.947,c1cc2ncn(-c3nc4c(c(-c5cn[nH]c5)n3)CSCSCCc3ccc(cc3)CN4)c2cn1,14,True,False,True,,-9.3,0.3412,4.947,514.684,5.2641,86.34,1,8,2,2,True,0.50554,0.561444,1.0,2_lipinski_violations,0.5,,,,C[C@@H]1Nc2nc(-n3cnc4ccncc43)nc(-c3cnn(C)c3)c2CSCSCCc2ccc1cc2,-9.3,scaffold_b4f57d43,0.6000000000000001,1.0,0.620325,491,backup_candidate,437,backup_candidate
CAND_8db97f4d12,v5_5_pocket_guided,JAK2_2e18080ebc,NC(=O)c1c2cc(NC3CCCCC3)c3c1[nH]c1cc(ccc13)-c1cn[nH]c1CCSCOCC2,ROYDIWGGVXHBOA-UHFFFAOYSA-N,True,True,True,489.645,5.3606,108.82,4,5,3,0.3097,4.731,c1cc2c3cc1-c1cn[nH]c1CCSCOCCc1cc(NC4CCCCC4)c2c(c1)[nH]3,16,True,False,True,,-8.8,0.3097,4.731,489.645,5.3606,108.82,4,5,3,1,True,0.590365,0.585444,1.0,1_lipinski_violations,0.5,,,,NC(=O)c1c2cc(NC3CCCCC3)c3c1[nH]c1cc(ccc13)-c1cn[nH]c1CCSCOCC2,-8.8,scaffold_db125ca1,0.5411764705882354,1.0,0.620301,492,backup_candidate,438,backup_candidate
CAND_a189d06501,v5_5_pocket_guided,JAK2_d0c920f8f8,NCCn1c2c(c3nc(N)ncc31)-c1cc(c3[nH]ncc3c1)-c1cc3cc(ccc3s1)CCCC2,RLFYKKCWOZZXTO-UHFFFAOYSA-N,True,True,True,479.613,5.276,111.43,3,6,2,0.313,4.508,c1ncc2[nH]c3c(c2n1)-c1cc(c2[nH]ncc2c1)-c1cc2cc(ccc2s1)CCCC3,14,True,False,True,,-8.7,0.313,4.508,479.613,5.276,111.43,3,6,2,1,True,0.59185,0.610222,1.0,1_lipinski_violations,0.5,,,,NCCn1c2c(c3nc(N)ncc31)-c1cc(c3[nH]ncc3c1)-c1cc3cc(ccc3s1)CCCC2,-8.7,scaffold_82c7276c,0.5294117647058822,1.0,0.620197,493,backup_candidate,439,backup_candidate
CAND_7f94821a97,v5_5_pocket_guided,JAK2_9ca9771eb4,C[C@@H]1Nc2nc(-n3cnc4ccncc43)nc3c2cc(n3C)C(=O)NS(=O)(=O)CCCNCOCc2ccccc21,JFQUKDVTOVZWOX-KRWDZBQOSA-N,True,True,True,575.655,2.4023,157.95,3,10,1,0.271,5.029,O=C1NS(=O)(=O)CCCNCOCc2ccccc2CNc2nc(-n3cnc4ccncc43)nc3[nH]c1cc23,18,True,False,True,,-9.4,0.271,5.029,575.655,2.4023,157.95,3,10,1,1,False,0.49045,0.552333,1.0,1_lipinski_violations;veber_fail,0.5,,,,C[C@@H]1Nc2nc(-n3cnc4ccncc43)nc3c2cc(n3C)C(=O)NS(=O)(=O)CCCNCOCc2ccccc21,-9.4,scaffold_f3b1edbd,0.611764705882353,1.0,0.620058,494,backup_candidate,440,backup_candidate
