candidate_id,smiles,docking_engine,receptor_pdb,grid_center_x,grid_center_y,grid_center_z,grid_size_x,grid_size_y,grid_size_z,best_score,pose_rank,pose_file,pose_image,control_or_generated,notes
CAND_c40fa5398d,COc1ccc(-c2cc3c4cnc(nn24)Nc2ccc(c(Cl)c2)N2CCN(C)CC2CCNCOC3)cn1,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-8.5,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_c40fa5398d_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_c6a5956286,CCc1cc2c(C(F)(F)F)cc1-c1[nH]c(cc1C(N)=O)-c1cc(nc(N)n1)CCSCSC2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-8.5,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_c6a5956286_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_c78b3e4148,CN1CCN(c2ccc3c(c2Cl)COCNCCOc2ccc(cn2)-c2ccc4cnc(nn24)N3)CC1,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-8.5,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_c78b3e4148_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_cea375f6df,CC(=O)Nc1ccc2cc1CCSCSCCC(C1CN(C(=O)c3c(Cl)cccc3Cl)C1)Nc1nccc-2n1,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-8.5,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_cea375f6df_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_d4bb45d26b,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc3c4c(cccc24)COCOCC2CN(CCO3)CCO2)cc1,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-8.5,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_d4bb45d26b_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_d67a9ef0b7,CC(C)C1(C2CC2)CNCOCc2c(cnn2C)-c2ccc3c(c2)[nH]c2c(C(N)=O)cnc(c23)N1,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-8.5,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_d67a9ef0b7_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_d8cc3c982c,CN1CCN2c3ccc(cc3)Nc3nc4c(ccc(-c5ccc(S(C)(=O)=O)cc5)n4n3)CNCOCC2C1,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-8.5,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_d8cc3c982c_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_efe79e39a5,COc1ccc(-c2cc3c4cnc(nn24)Nc2cc(Cl)c(N4CCN(C)CC4)c(c2)CSCOCC3)cn1,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-8.5,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_efe79e39a5_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_f6325e97f7,O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1Nc1cccc2c1CSCSCCc1c(ccnc1F)N1CCC(C1)O2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-8.5,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_f6325e97f7_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_f64b5720c1,CCOC(=O)c1ccc2c(c1)Nc1nc(N)n(n1)C(=O)c1c(F)cccc1CSCSC2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-8.5,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_f64b5720c1_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_0c68695d46,Cc1cc2cc(n1)Nc1sc(cc1C(N)=O)-c1ccc(F)c(c1)CCOCOCC2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-8.4,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_0c68695d46_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_134e224ee7,Oc1ccc(C2Nc3cc4ccc3-c3cc(nc5[nH]cc2c35)CCSCSCC4)c(Cl)c1,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-8.4,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_134e224ee7_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_16f8cdce9b,CN1CCN(c2ccc(Nc3nc4cc5cc(n4n3)-c3ccc(cc3)S(=O)(=O)CCOCOC5)cc2)CC1,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-8.4,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_16f8cdce9b_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_17599b8c6c,O=C(CCl)/N=c1\sc2cn1Cc1cccc3cc(ccc13)COCOC2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-8.4,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_17599b8c6c_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_1e8a4b9e77,CN1CCN(c2cccc(Nc3nc4c5ccc(n4n3)CCSCSCc3cc-5ccc3F)c2)CC1,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-8.4,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_1e8a4b9e77_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_246732b072,C=CC(=O)NCc1coc(-c2c(N)ncnc2Nc2ccc3c(Cl)c2CSCOCc2ccc(nc2)CO3)n1,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-8.4,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_246732b072_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_2815980031,O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1Nc1ccc2c(c1)CCSCSCCc1cncn1CCO2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-8.4,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_2815980031_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_35c724f6bb,CCc1c2cc(Cl)cc1-c1[nH]c(cc1C(N)=O)-c1cc(nc(N)n1)CCSCSCC2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-8.4,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_35c724f6bb_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_37896201ac,Nc1nn2cc3cnc2c1-c1cc(ncn1)N[C@@H](c1ccccc1)CCOCOC3,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-8.4,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_37896201ac_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_3f5c5a0b6a,NCC1COCNCc2ccc3cc(sc3c2)-c2cc(cc3cn[nH]c23)-c2cn1c1cnc(N)nc21,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-8.4,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_3f5c5a0b6a_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_4cfa33a0ef,CN1CCN(C(=O)c2cc3c4nc(nc3n2C)-n2cnc3c(cncc32)COCNCCc2ccc(c(F)c2)CN4)CC1,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-8.4,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_4cfa33a0ef_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_5d297de22b,CCOC(=O)c1cccc2c1CSCSCCc1ccc(F)c(c1)C(=O)n1nc(nc1N)N2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-8.4,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_5d297de22b_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_6a98ce34b7,Cn1nc(-c2cccc(Cl)c2)c2c1CCSCSCCc1cnc3c(cnn3c1)C(=O)N2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-8.4,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_6a98ce34b7_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_753eb85451,NC(=O)c1cc2sc1Nc1ccnc(c1)COCNCCc1ccc-2cc1,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-8.4,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_753eb85451_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_79f948044f,N#CCNC(=O)c1ccc2cc1CSCSCCc1cc(N3CCOCC3)c(F)cc1Nc1nccc-2n1,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-8.4,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_79f948044f_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_7c9873f395,COc1cnc2nc1-c1ccc(C(=O)NCC#N)cc1CCSCCSCCc1cc(N3CCOCC3)ccc1N2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-8.4,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_7c9873f395_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_7f07bc29a6,CCOC(=O)c1ccc2c(c1)Nc1nc(N)n(n1)C(=O)c1cc(ccc1F)CCSCSC2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-8.4,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_7f07bc29a6_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_8c88eb8b3c,CC(=O)Nc1ccc2c(c1)CCSCSCCc1cc(N3CCOCC3)ccc1Nc1ncc(F)c-2n1,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-8.4,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_8c88eb8b3c_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_9986e32201,O=c1[nH]cc2c3c(Nc4c(Cl)cc(-c5ccn[nH]5)cc4Cl)nc4cc(ncc4c13)CCCSCCSCC2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-8.4,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_9986e32201_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_a0343ba4a4,O=c1[nH]ccc2c3nc4ccnc(c4c12)CCSCSCc1c(F)cc(Cl)c(c1F)N3,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-8.4,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_a0343ba4a4_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_a68fc59c0b,CCc1cc2c(C(F)(F)F)cc1-c1[nH]c(cc1C(N)=O)-c1cc(nc(N)n1)CNCOC2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-8.4,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_a68fc59c0b_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_aba9ac81c8,COc1ccc2cc1Nc1nc3c(cccn3n1)-c1ccc(S(C)(=O)=O)cc1COCNC2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-8.4,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_aba9ac81c8_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_b11643e912,COc1cc2ccc1Nc1nc3c(-c4ccc(S(C)(=O)=O)cc4)cc(cn3n1)COCNCC2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-8.4,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_b11643e912_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_b275d54954,COc1cc2ccc1-c1cc(c3cnc(Nc4cccc(N5CCOCC5)c4)nn13)CCSCCSCCC2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-8.4,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_b275d54954_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_bed1bdf755,CCOC(=O)c1ccc2c(c1)Nc1nc(N)n(n1)C(=O)c1cccc(c1F)CSCSC2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-8.4,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_bed1bdf755_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_c771b0e9c2,Cc1nn(-c2cccc(Cl)c2)c2c1CSCSCCc1ccnc3c(cnn13)C(=O)N2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-8.4,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_c771b0e9c2_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_c78396574b,CCN(Cc1ccccc1)c1cc2nc(n1)CSCSCc1cnc3c-2c(N)nn3c1,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-8.4,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_c78396574b_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_ce08eddc26,C[C@H]1Nc2cc(ncn2)-c2c(N)nn3ccc(nc23)CCNCOCc2cccc1c2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-8.4,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_ce08eddc26_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_d262069701,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc3c4c(cccc24)COCOCCC2CN(CCO3)CCO2)cc1,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-8.4,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_d262069701_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_d5f31bb51e,CCc1cc2c(C(F)(F)F)cc1-c1[nH]c(-c3ccnc(N)n3)c(c1C(N)=O)CCSCSCC2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-8.4,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_d5f31bb51e_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_daabc7b3cd,CN1CCC2(CC1)COCOCc1cc(ccc1[N+](=O)[O-])Oc1cc(O)cc(O)c1-c1cc(no1)C(=O)N2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-8.4,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_daabc7b3cd_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_e45ddb74b8,O=c1[nH]nc2cc3c4ccc(cc4n12)-c1ccc([nH]1)CCNCSCC3O,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-8.4,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_e45ddb74b8_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_e75dca8970,Cn1cc2c(n1)-c1cc(Cl)c(cc1Cl)COCNCCc1ccnc3c(cnn13)C(=O)N2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-8.4,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_e75dca8970_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_ec7183ec99,N#CCNC(=O)c1ccc(-c2cc3nc(n2)Nc2ccc(c(F)c2)N2CCOCC2CCNCOC3)cc1,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-8.4,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_ec7183ec99_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_ed1464aab7,Nc1ccn2ncc(C(=O)Nc3cc4nn3-c3cc(Cl)cc(c3)CCSCSCC4)c2n1,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-8.4,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_ed1464aab7_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_0c7af99eae,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc3c4cccc(c24)CSCOCCC2CN(CCO3)CCO2)cc1,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-8.3,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_0c7af99eae_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_156f2ea3e1,Cc1c2cc(Cl)cc1-c1[nH]c(cc1C(N)=O)-c1cc(nc(Nc3ccc(N4CCN(C)CC4)cc3)n1)CCOCSC2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-8.3,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_156f2ea3e1_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_15a9335668,CC[C@@H](Nc1cc2nc(n1)CSCSCCc1ccnc3c-2c(N)nn13)c1ccc(F)cc1,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-8.3,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_15a9335668_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_2ce959d527,NC(=O)c1c2nc(NC3CCCCC3)c3c1[nH]c1cc(-c4ccn[nH]4)c(cc13)CCSCCSCCC2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-8.3,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_2ce959d527_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_30e3b84281,COc1cc2ccc1-c1ccc3cnc(nn13)Nc1cc(F)c(N3CCN(C)CC3)cc1CSCOC2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-8.3,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_30e3b84281_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_3b7d76d0b6,Cc1nc2c(s1)NC(=O)c1cnn3c(cc(N)nc13)CCNCOCc1ccc-2cc1Cl,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-8.3,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_3b7d76d0b6_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_3d6fa25337,Cc1cc2cc(n1)Nc1sc(cc1C(N)=O)-c1cccc(c1)COCOCC2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-8.3,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_3d6fa25337_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_48dc8c5ba1,c1cc(N2CCOCC2)ccc1Nc1nc2cc(n1)-c1ccc3[nH]cc(c3c1)CCCSCCSCC2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-8.3,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_48dc8c5ba1_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_4cca09062a,Cn1nc(-c2cc(Cl)ccc2Cl)c2c1CCSCSCc1cn3ncc(c3nc1N)C(=O)N2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-8.3,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_4cca09062a_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_5b1f05f680,O=c1[nH]c2cc3c(Nc4c(Cl)cncc4Cl)nc4ccnc(c4c13)CCSCSCC2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-8.3,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_5b1f05f680_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_6aeebd63d8,NC(=O)c1cnc2c3c1[nH]c1cc(c(F)cc13)COCNCCC1CC(C1)N2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-8.3,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_6aeebd63d8_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_6e72f84e62,Cc1ccc2c(n1)Nc1sc(cc1C(N)=O)-c1ccc(F)cc1CCOCSC2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-8.3,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_6e72f84e62_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_715e53ab6e,COc1cc2ccc1Nc1nc3c(cccn3n1)-c1ccc(S(C)(=O)=O)cc1COCNCC2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-8.3,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_715e53ab6e_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_741a4e8a23,CN1CCN(C(=O)c2c3c4c(NCc5ccccc5F)nc(nc4n2C)-n2cnc4ccnc(c42)CCCSCCSCCC3)CC1,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-8.3,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_741a4e8a23_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_812eecd4c6,Cn1c2c(c3ccccc31)C1=C(Nc3cc(cc(OCCNc4ccnc(F)c4)c3)CCSCSC2)C(=O)NC1=O,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-8.3,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_812eecd4c6_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_82789a4503,O=c1[nH]c2cc3nc(Nc4cccc(F)c4)c4c(cc(F)cc4c13)CCSCSCC2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-8.3,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_82789a4503_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_828b3741e8,O=c1[nH]c2cc3c(Nc4c(Cl)cc(F)cc4Cl)nc4c(cncc4c13)CCSCCSCCC2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-8.3,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_828b3741e8_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
